time,momentary,short_term
2324.3,-17.1,-19.2
2324.4,-17.3,-19.3
2324.5,-17.7,-19.4
2324.6,-18.1,-19.4
2324.7,-17.0,-19.2
2324.8,-16.1,-18.9
2324.9,-15.5,-18.7
2325.0,-14.9,-18.4
2325.1,-15.2,-18.2
2325.2,-15.4,-18.0
2325.3,-15.8,-17.9
2325.4,-15.4,-17.6
2325.5,-14.8,-17.4
2325.6,-14.4,-17.2
2325.7,-14.1,-17.1
2325.8,-14.8,-17.0
2325.9,-14.9,-16.8
2326.0,-15.0,-16.6
2326.1,-14.5,-16.4
2326.2,-14.0,-16.2
2326.3,-13.8,-16.0
2326.4,-13.7,-15.8
2326.5,-14.2,-15.7
2326.6,-14.4,-15.5
2326.7,-15.1,-15.5
2326.8,-15.2,-15.3
2326.9,-15.2,-15.3
2327.0,-14.5,-15.1
2327.1,-14.6,-15.1
2327.2,-14.9,-15.1
2327.3,-15.1,-15.0
2327.4,-16.7,-15.0
2327.5,-16.4,-15.0
2327.6,-16.5,-15.0
2327.7,-16.0,-14.9
2327.8,-15.7,-15.0
2327.9,-16.3,-15.1
2328.0,-16.3,-15.1
2328.1,-17.0,-15.1
2328.2,-16.5,-15.1
2328.3,-16.0,-15.1
2328.4,-15.4,-15.1
2328.5,-15.5,-15.2
2328.6,-16.0,-15.3
2328.7,-16.2,-15.4
2328.8,-17.2,-15.4
2328.9,-16.6,-15.4
2329.0,-16.1,-15.5
2329.1,-16.0,-15.6
2329.2,-16.0,-15.7
2329.3,-16.8,-15.9
2329.4,-17.3,-16.0
2329.5,-17.6,-16.0
2329.6,-16.6,-16.0
2329.7,-15.5,-15.9
2329.8,-15.4,-16.0
2329.9,-15.5,-16.1
2330.0,-16.0,-16.3
2330.1,-16.9,-16.3
2330.2,-16.3,-16.2
2330.3,-15.5,-16.1
2330.4,-14.8,-16.0
2330.5,-14.7,-16.0
2330.6,-15.1,-16.0
2330.7,-15.6,-16.1
2330.8,-16.5,-16.1
2330.9,-16.5,-16.0
2331.0,-16.0,-16.0
2331.1,-15.9,-16.0
2331.2,-16.2,-16.1
2331.3,-17.1,-16.2
2331.4,-17.7,-16.3
2331.5,-18.0,-16.3
2331.6,-17.2,-16.2
2331.7,-16.4,-16.2
2331.8,-16.4,-16.2
2331.9,-16.7,-16.3
2332.0,-17.2,-16.3
2332.1,-17.9,-16.4
2332.2,-17.4,-16.3
2332.3,-17.1,-16.3
2332.4,-16.7,-16.3
2332.5,-16.8,-16.3
2332.6,-17.4,-16.4
2332.7,-17.5,-16.6
2332.8,-17.5,-16.6
2332.9,-17.1,-16.5
2333.0,-16.6,-16.5
2333.1,-16.7,-16.5
2333.2,-17.3,-16.7
2333.3,-17.5,-16.8
2333.4,-18.1,-17.0
2333.5,-18.0,-17.0
2333.6,-17.6,-17.0
2333.7,-17.5,-17.1
2333.8,-18.0,-17.2
2333.9,-18.8,-17.3
2334.0,-20.0,-17.5
2334.1,-20.2,-17.6
2334.2,-19.6,-17.6
2334.3,-19.3,-17.6
2334.4,-19.1,-17.7
2334.5,-19.6,-17.8
2334.6,-20.3,-17.9
2334.7,-19.9,-18.0
2334.8,-19.4,-18.1
2334.9,-19.0,-18.1
2335.0,-19.3,-18.2
2335.1,-20.4,-18.3
2335.2,-21.6,-18.5
2335.3,-22.5,-18.6
2335.4,-22.1,-18.8
2335.5,-21.7,-18.9
2335.6,-21.9,-19.0
2335.7,-22.9,-19.2
2335.8,-24.0,-19.5
2335.9,-25.8,-19.7
2336.0,-26.9,-20.0
2336.1,-27.7,-20.3
2336.2,-28.1,-20.5
2336.3,-28.4,-20.7
2336.4,-28.4,-20.9
2336.5,-28.3,-21.3
2336.6,-28.4,-21.6
2336.7,-28.9,-22.0
2336.8,-29.3,-22.1
2336.9,-29.7,-22.3
2337.0,-30.5,-22.5
2337.1,-30.9,-22.9
2337.2,-31.0,-23.2
2337.3,-29.3,-23.5
2337.4,-28.7,-23.8
2337.5,-27.8,-24.1
2337.6,-27.9,-24.3
2337.7,-29.4,-24.9
2337.8,-29.2,-25.5
2337.9,-30.4,-26.2
2338.0,-30.5,-26.5
2338.1,-30.3,-26.7
2338.2,-30.1,-27.0
2338.3,-30.3,-27.5
2338.4,-30.2,-28.1
2338.5,-30.2,-28.7
2338.6,-32.4,-29.1
2338.7,-33.4,-29.4
2338.8,-35.7,-29.7
2338.9,-39.6,-30.0
2339.0,-41.0,-30.2
2339.1,-41.6,-30.4
2339.2,-41.8,-30.6
2339.3,-40.9,-30.8
2339.4,-38.9,-31.0
2339.5,-38.1,-31.3
2339.6,-33.4,-31.3
2339.7,-31.3,-31.2
2339.8,-30.2,-31.2
2339.9,-29.7,-31.3
2340.0,-30.9,-31.4
2340.1,-32.2,-31.4
2340.2,-33.0,-31.5
2340.3,-34.7,-32.0
2340.4,-35.1,-32.3
2340.5,-36.9,-32.8
2340.6,-43.8,-33.0
2340.7,-44.4,-33.1
2340.8,-44.5,-33.6
2340.9,-44.9,-33.9
2341.0,-45.3,-34.1
2341.1,-45.7,-34.4
2341.2,-45.9,-35.1
2341.3,-45.8,-35.4
2341.4,-45.4,-35.8
2341.5,-45.5,-36.2
2341.6,-45.6,-36.3
2341.7,-45.7,-36.3
2341.8,-45.9,-36.3
2341.9,-45.9,-36.4
2342.0,-45.8,-36.4
2342.1,-45.3,-36.4
2342.2,-45.2,-36.4
2342.3,-45.1,-36.5
2342.4,-45.2,-36.7
2342.5,-45.5,-36.7
2342.6,-45.5,-37.7
2342.7,-45.3,-38.9
2342.8,-45.3,-40.3
2342.9,-45.2,-41.5
2343.0,-45.5,-41.8
2343.1,-45.3,-42.8
2343.2,-45.1,-45.2
2343.3,-45.2,-45.3
2343.4,-44.8,-45.3
2343.5,-44.9,-45.3
2343.6,-45.1,-45.4
2343.7,-45.0,-45.4
2343.8,-45.1,-45.4
2343.9,-44.5,-45.3
2344.0,-44.5,-45.2
2344.1,-42.0,-44.7
2344.2,-39.6,-44.0
2344.3,-34.8,-41.5
2344.4,-33.5,-40.7
2344.5,-33.7,-40.6
2344.6,-33.4,-40.1
2344.7,-36.3,-40.1
2344.8,-36.1,-39.4
2344.9,-33.7,-38.5
2345.0,-33.9,-38.3
2345.1,-33.3,-38.1
2345.2,-33.5,-37.7
2345.3,-35.4,-37.6
2345.4,-35.6,-37.4
2345.5,-35.9,-37.3
2345.6,-36.8,-37.1
2345.7,-37.4,-37.1
2345.8,-38.4,-37.1
2345.9,-40.3,-37.1
2346.0,-44.3,-37.1
2346.1,-45.4,-37.1
2346.2,-46.7,-37.1
2346.3,-46.4,-37.1
2346.4,-44.8,-37.1
2346.5,-43.4,-37.1
2346.6,-39.8,-36.9
2346.7,-37.6,-36.7
2346.8,-37.6,-36.7
2346.9,-37.7,-36.7
2347.0,-39.2,-36.7
2347.1,-42.6,-36.7
2347.2,-43.2,-36.9
2347.3,-44.6,-37.6
2347.4,-45.5,-38.0
2347.5,-47.3,-38.0
2347.6,-47.5,-38.3
2347.7,-47.3,-38.4
2347.8,-47.6,-38.9
2347.9,-46.4,-39.8
2348.0,-45.6,-40.1
2348.1,-43.7,-40.5
2348.2,-41.6,-41.0
2348.3,-40.6,-41.1
2348.4,-39.6,-41.2
2348.5,-35.2,-40.2
2348.6,-33.9,-39.8
2348.7,-32.6,-39.0
2348.8,-31.3,-38.1
2348.9,-32.0,-37.7
2349.0,-32.1,-37.4
2349.1,-33.3,-37.4
2349.2,-35.8,-37.3
2349.3,-37.5,-37.2
2349.4,-40.6,-37.2
2349.5,-41.3,-37.3
2349.6,-43.0,-37.5
2349.7,-44.3,-37.7
2349.8,-42.7,-37.6
2349.9,-41.4,-37.6
2350.0,-41.0,-37.6
2350.1,-39.8,-37.5
2350.2,-39.6,-37.4
2350.3,-39.4,-37.3
2350.4,-35.2,-36.8
2350.5,-34.1,-36.5
2350.6,-33.7,-36.3
2350.7,-33.5,-36.2
2350.8,-34.3,-35.9
2350.9,-34.8,-35.7
2351.0,-34.9,-35.6
2351.1,-35.3,-35.6
2351.2,-36.2,-35.5
2351.3,-35.9,-35.4
2351.4,-37.1,-35.4
2351.5,-37.6,-35.8
2351.6,-39.3,-36.1
2351.7,-45.7,-36.6
2351.8,-46.6,-37.2
2351.9,-47.3,-37.5
2352.0,-47.4,-37.9
2352.1,-47.1,-37.9
2352.2,-46.9,-38.0
2352.3,-46.2,-38.0
2352.4,-46.0,-38.1
2352.5,-46.2,-38.1
2352.6,-46.4,-38.1
2352.7,-46.8,-38.1
2352.8,-47.2,-38.2
2352.9,-47.2,-38.3
2353.0,-47.0,-38.3
2353.1,-47.0,-38.4
2353.2,-47.2,-38.6
2353.3,-47.4,-38.7
2353.4,-47.4,-39.6
2353.5,-47.4,-40.3
2353.6,-46.9,-40.7
2353.7,-46.8,-41.1
2353.8,-47.0,-42.0
2353.9,-47.2,-42.8
2354.0,-47.4,-43.6
2354.1,-47.5,-43.9
2354.2,-47.3,-44.8
2354.3,-47.2,-46.8
2354.4,-47.0,-46.9
2354.5,-47.0,-47.0
2354.6,-47.0,-47.0
2354.7,-47.0,-47.0
2354.8,-47.2,-47.0
2354.9,-47.4,-47.0
2355.0,-47.7,-47.0
2355.1,-47.6,-47.1
2355.2,-47.5,-47.1
2355.3,-46.9,-47.1
2355.4,-47.0,-47.2
2355.5,-47.1,-47.2
2355.6,-47.2,-47.2
2355.7,-47.6,-47.2
2355.8,-47.8,-47.3
2355.9,-47.4,-47.2
2356.0,-47.2,-47.2
2356.1,-47.0,-47.2
2356.2,-46.6,-47.2
2356.3,-46.8,-47.2
2356.4,-46.9,-47.2
2356.5,-47.2,-47.2
2356.6,-47.1,-47.2
2356.7,-47.0,-47.2
2356.8,-46.7,-47.1
2356.9,-46.3,-47.1
2357.0,-46.6,-47.1
2357.1,-46.5,-47.0
2357.2,-46.8,-47.1
2357.3,-47.0,-47.0
2357.4,-46.6,-47.0
2357.5,-46.4,-47.0
2357.6,-46.7,-47.0
2357.7,-46.6,-47.0
2357.8,-46.8,-47.0
2357.9,-47.0,-46.9
2358.0,-46.7,-46.9
2358.1,-46.5,-46.9
2358.2,-46.6,-46.9
2358.3,-46.8,-46.9
2358.4,-46.3,-46.8
2358.5,-46.7,-46.8
2358.6,-46.5,-46.8
2358.7,-45.8,-46.6
2358.8,-46.1,-46.6
2358.9,-45.7,-46.6
2359.0,-45.8,-46.6
2359.1,-46.1,-46.5
2359.2,-46.0,-46.5
2359.3,-46.1,-46.5
2359.4,-45.8,-46.4
2359.5,-45.9,-46.4
2359.6,-45.6,-46.3
2359.7,-45.3,-46.2
2359.8,-45.3,-46.2
2359.9,-45.1,-46.2
2360.0,-45.2,-46.1
2360.1,-45.5,-46.1
2360.2,-45.3,-46.0
2360.3,-45.9,-46.0
2360.4,-46.0,-46.0
2360.5,-45.6,-46.0
2360.6,-45.4,-45.9
2360.7,-44.9,-45.8
2360.8,-44.6,-45.7
2360.9,-44.5,-45.6
2361.0,-44.3,-45.5
2361.1,-44.1,-45.4
2361.2,-43.9,-45.3
2361.3,-43.8,-45.2
2361.4,-43.8,-45.2
2361.5,-44.0,-45.1
2361.6,-44.0,-45.0
2361.7,-44.1,-45.0
2361.8,-44.5,-45.0
2361.9,-44.7,-44.9
2362.0,-44.8,-44.9
2362.1,-45.3,-44.9
2362.2,-44.8,-44.8
2362.3,-44.7,-44.8
2362.4,-44.4,-44.7
2362.5,-44.3,-44.7
2362.6,-44.4,-44.7
2362.7,-44.2,-44.6
2362.8,-44.5,-44.6
2362.9,-43.9,-44.5
2363.0,-43.6,-44.4
2363.1,-43.3,-44.3
2363.2,-42.7,-44.2
2363.3,-42.5,-44.1
2363.4,-42.8,-44.0
2363.5,-42.8,-44.0
2363.6,-40.4,-43.3
2363.7,-40.3,-43.2
2363.8,-40.0,-43.1
2363.9,-39.9,-43.1
2364.0,-42.4,-43.1
2364.1,-42.7,-43.1
2364.2,-43.2,-43.1
2364.3,-43.6,-43.1
2364.4,-43.8,-43.1
2364.5,-44.0,-43.1
2364.6,-44.0,-43.1
2364.7,-43.9,-43.1
2364.8,-44.1,-43.0
2364.9,-44.4,-43.0
2365.0,-44.8,-43.1
2365.1,-45.1,-43.0
2365.2,-45.3,-43.1
2365.3,-44.9,-43.1
2365.4,-44.8,-43.1
2365.5,-44.5,-43.1
2365.6,-44.3,-43.1
2365.7,-44.4,-43.1
2365.8,-44.2,-43.1
2365.9,-44.2,-43.1
2366.0,-44.4,-43.2
2366.1,-44.5,-43.2
2366.2,-44.9,-43.3
2366.3,-45.2,-43.4
2366.4,-45.0,-43.4
2366.5,-44.9,-43.5
2366.6,-44.8,-44.1
2366.7,-44.7,-44.2
2366.8,-44.5,-44.3
2366.9,-44.4,-44.4
2367.0,-44.6,-44.5
2367.1,-44.9,-44.6
2367.2,-45.3,-44.6
2367.3,-45.4,-44.6
2367.4,-45.3,-44.7
2367.5,-45.0,-44.7
2367.6,-44.9,-44.7
2367.7,-44.8,-44.8
2367.8,-44.3,-44.7
2367.9,-43.9,-44.6
2368.0,-43.4,-44.5
2368.1,-42.9,-44.4
2368.2,-42.5,-44.3
2368.3,-41.8,-44.1
2368.4,-41.2,-43.9
2368.5,-40.8,-43.7
2368.6,-40.8,-43.6
2368.7,-41.3,-43.6
2368.8,-42.3,-43.6
2368.9,-43.2,-43.6
2369.0,-43.9,-43.6
2369.1,-44.4,-43.6
2369.2,-44.8,-43.6
2369.3,-45.1,-43.6
2369.4,-45.7,-43.6
2369.5,-45.7,-43.7
2369.6,-46.1,-43.7
2369.7,-46.5,-43.7
2369.8,-46.5,-43.8
2369.9,-46.8,-43.9
2370.0,-46.7,-43.9
2370.1,-46.7,-43.9
2370.2,-46.5,-43.9
2370.3,-46.6,-44.0
2370.4,-47.0,-44.0
2370.5,-47.2,-44.1
2370.6,-47.4,-44.1
2370.7,-47.2,-44.2
2370.8,-47.1,-44.3
2370.9,-47.0,-44.4
2371.0,-47.2,-44.5
2371.1,-47.4,-44.7
2371.2,-47.4,-44.9
2371.3,-47.2,-45.2
2371.4,-47.1,-45.6
2371.5,-47.3,-46.0
2371.6,-46.9,-46.2
2371.7,-47.4,-46.4
2371.8,-47.5,-46.6
2371.9,-47.4,-46.7
2372.0,-48.0,-46.9
2372.1,-47.9,-46.9
2372.2,-47.5,-47.0
2372.3,-47.5,-47.1
2372.4,-47.2,-47.1
2372.5,-47.0,-47.1
2372.6,-47.2,-47.2
2372.7,-47.3,-47.2
2372.8,-47.7,-47.3
2372.9,-48.3,-47.3
2373.0,-48.4,-47.4
2373.1,-48.2,-47.4
2373.2,-47.9,-47.4
2373.3,-47.6,-47.5
2373.4,-47.5,-47.4
2373.5,-47.2,-47.4
2373.6,-47.0,-47.4
2373.7,-46.8,-47.4
2373.8,-46.7,-47.4
2373.9,-46.5,-47.3
2374.0,-45.0,-47.0
2374.1,-39.1,-44.9
2374.2,-37.1,-43.8
2374.3,-35.2,-42.5
2374.4,-34.5,-41.9
2374.5,-34.3,-41.0
2374.6,-30.8,-38.2
2374.7,-30.3,-37.5
2374.8,-30.3,-37.3
2374.9,-30.5,-37.1
2375.0,-33.6,-36.8
2375.1,-35.5,-36.7
2375.2,-35.4,-36.5
2375.3,-35.9,-36.4
2375.4,-36.7,-36.3
2375.5,-37.3,-36.3
2375.6,-38.7,-36.2
2375.7,-37.3,-36.0
2375.8,-38.0,-36.0
2375.9,-36.2,-35.8
2376.0,-36.2,-35.7
2376.1,-37.7,-35.7
2376.2,-37.8,-35.7
2376.3,-40.6,-35.6
2376.4,-40.1,-35.5
2376.5,-35.8,-35.2
2376.6,-35.6,-35.1
2376.7,-35.7,-35.1
2376.8,-36.0,-35.1
2376.9,-39.8,-35.0
2377.0,-39.1,-35.0
2377.1,-38.7,-35.1
2377.2,-38.4,-35.2
2377.3,-38.7,-35.4
2377.4,-39.5,-35.4
2377.5,-39.1,-35.6
2377.6,-39.3,-36.8
2377.7,-38.9,-37.3
2377.8,-39.0,-37.5
2377.9,-39.6,-37.6
2378.0,-39.8,-37.9
2378.1,-40.4,-38.0
2378.2,-40.6,-38.2
2378.3,-40.3,-38.2
2378.4,-40.1,-38.3
2378.5,-39.6,-38.3
2378.6,-39.5,-38.3
2378.7,-39.4,-38.5
2378.8,-39.5,-38.5
2378.9,-39.6,-38.8
2379.0,-39.6,-38.9
2379.1,-40.0,-38.8
2379.2,-40.4,-38.8
2379.3,-40.9,-38.8
2379.4,-41.4,-39.0
2379.5,-41.7,-39.8
2379.6,-42.1,-39.9
2379.7,-42.6,-39.9
2379.8,-43.1,-40.0
2379.9,-43.5,-40.1
2380.0,-42.5,-40.3
2380.1,-42.5,-40.4
2380.2,-42.2,-40.5
2380.3,-42.1,-40.6
2380.4,-43.1,-40.7
2380.5,-43.6,-40.9
2380.6,-44.5,-41.1
2380.7,-45.2,-41.3
2380.8,-45.2,-41.4
2380.9,-45.4,-41.5
2381.0,-45.8,-41.7
2381.1,-46.1,-41.8
2381.2,-45.3,-41.9
2381.3,-35.8,-40.3
2381.4,-32.3,-38.7
2381.5,-31.4,-38.3
2381.6,-30.7,-37.9
2381.7,-31.7,-37.8
2381.8,-30.5,-36.2
2381.9,-29.6,-35.5
2382.0,-30.0,-35.5
2382.1,-30.2,-35.5
2382.2,-33.5,-35.5
2382.3,-40.0,-35.5
2382.4,-41.4,-35.5
2382.5,-42.4,-35.5
2382.6,-47.8,-35.5
2382.7,-49.0,-35.6
2382.8,-49.5,-35.6
2382.9,-49.5,-35.6
2383.0,-46.8,-35.6
2383.1,-42.5,-35.6
2383.2,-40.7,-35.5
2383.3,-40.3,-35.5
2383.4,-40.6,-35.5
2383.5,-42.6,-35.5
2383.6,-45.4,-35.6
2383.7,-46.6,-35.6
2383.8,-47.4,-35.6
2383.9,-47.7,-35.6
2384.0,-48.1,-35.6
2384.1,-48.5,-35.6
2384.2,-48.5,-35.6
2384.3,-48.6,-36.1
2384.4,-48.8,-37.0
2384.5,-48.7,-37.4
2384.6,-44.8,-37.8
2384.7,-38.8,-37.6
2384.8,-38.8,-40.0
2384.9,-38.2,-42.6
2385.0,-38.1,-42.7
2385.1,-41.4,-42.6
2385.2,-41.4,-43.1
2385.3,-42.6,-43.1
2385.4,-45.4,-43.1
2385.5,-50.0,-43.2
2385.6,-51.6,-43.2
2385.7,-52.3,-43.2
2385.8,-51.5,-43.2
2385.9,-51.4,-43.2
2386.0,-51.2,-43.3
2386.1,-41.2,-43.0
2386.2,-33.8,-40.3
2386.3,-33.6,-40.3
2386.4,-32.1,-39.3
2386.5,-31.0,-38.3
2386.6,-33.1,-38.1
2386.7,-30.0,-36.5
2386.8,-29.7,-35.9
2386.9,-30.8,-35.9
2387.0,-31.0,-35.9
2387.1,-35.7,-35.9
2387.2,-49.2,-35.9
2387.3,-54.8,-35.9
2387.4,-48.4,-35.9
2387.5,-33.9,-35.1
2387.6,-33.3,-35.0
2387.7,-31.6,-34.8
2387.8,-30.5,-34.4
2387.9,-32.2,-34.3
2388.0,-29.2,-33.4
2388.1,-28.7,-33.0
2388.2,-28.7,-32.8
2388.3,-28.9,-32.7
2388.4,-30.4,-32.4
2388.5,-32.3,-32.4
2388.6,-33.2,-32.3
2388.7,-33.3,-32.3
2388.8,-35.9,-32.2
2388.9,-33.8,-32.0
2389.0,-34.9,-32.0
2389.1,-35.1,-32.0
2389.2,-35.4,-32.3
2389.3,-36.9,-32.2
2389.4,-33.0,-32.1
2389.5,-32.9,-32.3
2389.6,-33.0,-32.3
2389.7,-32.8,-32.7
2389.8,-36.1,-32.9
2389.9,-36.5,-32.9
2390.0,-35.8,-32.8
2390.1,-39.1,-32.8
2390.2,-40.2,-32.8
2390.3,-40.2,-32.8
2390.4,-46.4,-32.8
2390.5,-44.4,-33.3
2390.6,-34.7,-33.0
2390.7,-32.5,-33.0
2390.8,-31.4,-33.0
2390.9,-31.0,-33.0
2391.0,-31.8,-33.7
2391.1,-32.6,-34.0
2391.2,-34.1,-34.3
2391.3,-35.2,-34.4
2391.4,-38.5,-34.8
2391.5,-44.7,-34.9
2391.6,-48.2,-35.1
2391.7,-49.5,-35.2
2391.8,-48.9,-35.3
2391.9,-43.4,-35.7
2392.0,-42.2,-35.7
2392.1,-42.1,-35.7
2392.2,-42.5,-35.8
2392.3,-46.6,-36.1
2392.4,-46.7,-36.8
2392.5,-46.8,-36.9
2392.6,-46.8,-37.0
2392.7,-46.8,-37.4
2392.8,-50.8,-37.5
2392.9,-52.0,-37.5
2393.0,-43.8,-37.7
2393.1,-34.2,-36.7
2393.2,-31.2,-35.8
2393.3,-28.4,-34.5
2393.4,-27.6,-34.0
2393.5,-28.5,-34.0
2393.6,-29.7,-34.4
2393.7,-34.1,-34.8
2393.8,-42.6,-35.1
2393.9,-46.2,-35.3
2394.0,-49.2,-35.6
2394.1,-52.3,-35.8
2394.2,-52.1,-35.9
2394.3,-52.3,-35.9
2394.4,-43.0,-35.8
2394.5,-36.6,-35.4
2394.6,-31.9,-34.7
2394.7,-31.9,-34.6
2394.8,-29.5,-33.9
2394.9,-29.9,-33.8
2395.0,-32.2,-33.8
2395.1,-32.3,-33.8
2395.2,-41.4,-33.8
2395.3,-51.8,-33.8
2395.4,-52.3,-33.9
2395.5,-42.7,-33.8
2395.6,-39.1,-33.7
2395.7,-38.5,-33.7
2395.8,-38.4,-33.7
2395.9,-40.2,-33.7
2396.0,-43.5,-33.7
2396.1,-43.6,-34.1
2396.2,-42.0,-34.7
2396.3,-41.9,-36.1
2396.4,-40.2,-36.8
2396.5,-40.0,-36.8
2396.6,-39.6,-36.8
2396.7,-38.9,-36.7
2396.8,-40.5,-36.7
2396.9,-40.7,-36.7
2397.0,-41.4,-36.6
2397.1,-42.8,-36.6
2397.2,-43.4,-36.6
2397.3,-44.7,-36.6
2397.4,-47.9,-36.7
2397.5,-48.0,-37.2
2397.6,-48.1,-38.7
2397.7,-41.4,-38.5
2397.8,-37.0,-40.4
2397.9,-35.2,-40.2
2398.0,-33.5,-39.4
2398.1,-33.5,-39.1
2398.2,-34.7,-39.0
2398.3,-34.9,-38.6
2398.4,-35.0,-38.0
2398.5,-34.6,-37.9
2398.6,-33.9,-37.8
2398.7,-33.0,-37.3
2398.8,-34.0,-37.2
2398.9,-35.1,-37.2
2399.0,-36.4,-37.2
2399.1,-42.4,-37.3
2399.2,-49.8,-37.4
2399.3,-50.5,-37.4
2399.4,-50.2,-37.5
2399.5,-49.8,-37.6
2399.6,-49.5,-37.7
2399.7,-49.3,-37.7
2399.8,-48.2,-37.8
2399.9,-46.7,-37.8
2400.0,-46.8,-37.9
2400.1,-46.9,-37.9
2400.2,-47.9,-37.9
2400.3,-50.3,-37.9
2400.4,-50.7,-37.9
2400.5,-51.2,-37.9
2400.6,-51.2,-37.9
2400.7,-51.1,-38.1
2400.8,-50.7,-38.6
2400.9,-50.3,-39.1
2401.0,-49.9,-39.8
2401.1,-49.4,-40.2
2401.2,-49.1,-40.3
2401.3,-48.6,-40.8
2401.4,-48.3,-42.0
2401.5,-48.3,-42.8
2401.6,-48.4,-43.9
2401.7,-48.6,-47.3
2401.8,-49.3,-49.2
2401.9,-49.7,-49.2
2402.0,-46.8,-48.7
2402.1,-46.3,-48.6
2402.2,-46.2,-48.6
2402.3,-46.5,-48.6
2402.4,-49.3,-48.6
2402.5,-51.5,-48.7
2402.6,-52.2,-48.8
2402.7,-52.4,-48.9
2402.8,-53.6,-49.1
2402.9,-53.9,-49.5
2403.0,-54.0,-49.6
2403.1,-53.1,-49.6
2403.2,-52.6,-49.6
2403.3,-52.0,-49.7
2403.4,-52.1,-49.7
2403.5,-52.1,-49.7
2403.6,-52.2,-49.7
2403.7,-52.6,-49.8
2403.8,-52.2,-49.8
2403.9,-53.2,-49.9
2404.0,-53.4,-50.0
2404.1,-53.8,-50.2
2404.2,-54.3,-50.3
2404.3,-54.1,-50.5
2404.4,-54.6,-50.8
2404.5,-54.5,-50.9
2404.6,-54.9,-51.1
2404.7,-54.8,-51.3
2404.8,-54.1,-51.3
2404.9,-54.3,-51.5
2405.0,-53.9,-52.6
2405.1,-54.3,-53.2
2405.2,-54.5,-53.3
2405.3,-54.4,-53.4
2405.4,-54.7,-53.6
2405.5,-54.6,-53.6
2405.6,-55.1,-53.7
2405.7,-55.3,-53.7
2405.8,-55.3,-53.8
2405.9,-55.4,-53.8
2406.0,-55.2,-53.8
2406.1,-55.1,-54.0
2406.2,-55.0,-54.1
2406.3,-54.6,-54.2
2406.4,-54.4,-54.2
2406.5,-54.3,-54.4
2406.6,-54.4,-54.5
2406.7,-54.8,-54.5
2406.8,-54.8,-54.7
2406.9,-54.2,-54.5
2407.0,-53.6,-54.5
2407.1,-53.0,-54.4
2407.2,-52.7,-54.4
2407.3,-53.2,-54.4
2407.4,-53.5,-54.3
2407.5,-53.1,-54.2
2407.6,-53.2,-54.1
2407.7,-52.6,-54.0
2407.8,-52.4,-54.0
2407.9,-52.4,-53.9
2408.0,-51.9,-53.8
2408.1,-52.3,-53.7
2408.2,-52.9,-53.8
2408.3,-53.7,-53.8
2408.4,-54.6,-53.8
2408.5,-54.7,-53.8
2408.6,-53.7,-53.6
2408.7,-53.0,-53.5
2408.8,-52.1,-53.4
2408.9,-51.1,-53.1
2409.0,-50.5,-52.9
2409.1,-49.8,-52.7
2409.2,-49.1,-52.3
2409.3,-48.6,-52.1
2409.4,-48.4,-51.8
2409.5,-48.4,-51.6
2409.6,-48.4,-51.4
2409.7,-48.5,-51.1
2409.8,-48.7,-51.0
2409.9,-49.0,-51.0
2410.0,-49.3,-50.8
2410.1,-49.4,-50.7
2410.2,-49.1,-50.5
2410.3,-49.1,-50.4
2410.4,-49.5,-50.4
2410.5,-50.3,-50.4
2410.6,-50.8,-50.3
2410.7,-50.9,-50.3
2410.8,-51.1,-50.3
2410.9,-51.3,-50.3
2411.0,-51.6,-50.3
2411.1,-51.2,-50.2
2411.2,-50.4,-50.0
2411.3,-50.1,-50.0
2411.4,-50.3,-49.9
2411.5,-50.7,-49.9
2411.6,-50.8,-49.8
2411.7,-50.4,-49.7
2411.8,-49.8,-49.7
2411.9,-49.8,-49.7
2412.0,-50.0,-49.7
2412.1,-50.0,-49.8
2412.2,-50.3,-49.8
2412.3,-50.5,-50.0
2412.4,-51.0,-50.1
2412.5,-51.8,-50.2
2412.6,-52.5,-50.4
2412.7,-52.7,-50.5
2412.8,-53.1,-50.7
2412.9,-54.1,-50.8
2413.0,-55.2,-50.9
2413.1,-55.6,-51.2
2413.2,-55.2,-51.3
2413.3,-54.8,-51.4
2413.4,-54.3,-51.5
2413.5,-53.8,-51.6
2413.6,-53.1,-51.6
2413.7,-52.7,-51.7
2413.8,-52.4,-51.7
2413.9,-52.1,-51.7
2414.0,-52.2,-51.7
2414.1,-52.3,-51.8
2414.2,-52.0,-51.9
2414.3,-52.3,-52.0
2414.4,-52.2,-52.0
2414.5,-52.4,-52.1
2414.6,-52.4,-52.2
2414.7,-52.1,-52.3
2414.8,-52.4,-52.5
2414.9,-52.1,-52.5
2415.0,-52.8,-52.6
2415.1,-53.1,-52.8
2415.2,-53.1,-52.9
2415.3,-52.9,-52.9
2415.4,-52.1,-52.8
2415.5,-51.7,-52.8
2415.6,-51.2,-52.7
2415.7,-51.1,-52.6
2415.8,-51.0,-52.5
2415.9,-50.3,-52.3
2416.0,-50.1,-52.0
2416.1,-49.6,-51.8
2416.2,-49.1,-51.6
2416.3,-49.1,-51.5
2416.4,-49.0,-51.3
2416.5,-48.1,-50.9
2416.6,-47.1,-50.6
2416.7,-47.0,-50.4
2416.8,-46.8,-50.2
2416.9,-47.4,-50.1
2417.0,-48.4,-50.0
2417.1,-48.1,-49.8
2417.2,-47.9,-49.7
2417.3,-47.7,-49.5
2417.4,-47.6,-49.4
