second,time,loudness_db,onset,centroid_hz,flatness,zcr,low_db,low_onset,center_db,noncenter_db,impact_score,drum_score,swell_score,harsh_score,barrage_score,burden,center_advantage_db,timestamp
2606,2606.496,-37.20399155155305,0.8150007657466396,967.8885145858566,0.00369650527324167,0.04432333669354839,-39.34279620262884,0.34228972898375604,-40.96946482504568,-40.38863003638483,0.052542633749960134,0.030684364228262272,-0.0729059838706234,0.011554136106153235,-0.2908655969542939,0.31582344439255816,-0.5808347886608493,00:43:26.00
2607,2607.488,-39.896512800647365,0.7863031568065766,1276.1996585886877,0.0084503369420887,0.05227759576612903,-42.372664420835434,0.27976639616873955,-45.07888215587985,-42.09783652520949,0.16586747532783022,-0.10826517162236295,-0.035186817207896647,0.47724203070477383,-0.2545371295892096,0.32407400598811476,-2.981045630670363,00:43:27.00
2608,2608.496,-35.43318748474121,1.036848396062851,1144.7063654137698,0.007523923755798023,0.0489654541015625,-37.73600912094116,0.48688302654772997,-35.57755261659622,-38.82467174530029,0.4854686796155196,0.19139218086811055,-0.16445143118625422,0.4065863195239545,-0.2040788610978163,0.3833456351380912,3.247119128704071,00:43:28.00
2609,2609.504,-35.37481024957472,1.2279795706272125,1779.3848818432314,0.03828250706916855,0.0908203125,-37.82825642247354,0.4080160524575941,-33.64757377870621,-39.108455657958984,1.6123055944593856,0.3628513517530544,-0.31061045848539154,2.9835603160792243,-0.035825099425921256,0.43550710508434526,5.4608818792527725,00:43:29.00
2610,2610.496,-34.292186921642674,0.8702604847569619,1215.5645816519689,0.00786079092311763,0.06768208165322581,-37.15470000236265,0.48693452535137055,-40.38155032742408,-36.31968418244393,0.34992756945014347,0.3856503113714738,-0.06028818542223243,0.5750962003172012,-0.13153738605551515,0.39952401788053415,-4.061866144980153,00:43:30.00
2611,2611.488,-29.938249711067446,0.8780764485559156,948.3506489923076,0.002330245521490372,0.05103326612903226,-32.1338991965017,0.43057446325978926,-36.01190788515152,-32.77538459531723,0.22045791957621,0.4812292787773574,-0.07824001085808871,0.06201803133706467,-0.19677873720042804,0.3805562189888773,-3.2365232898342993,00:43:31.00
2612,2612.496,-29.374238908290863,0.8742516282945871,982.8722992126168,0.002593747489299858,0.054473876953125,-31.38159877061844,0.41591916140168905,-34.15821844339371,-32.20140480995178,0.24365791777155907,0.3792150129274056,-0.07904961421922306,0.12287605883725151,-0.31363719628317455,0.3705297947149268,-1.956813633441925,00:43:32.00
2613,2613.504,-28.072465158277943,0.7828754532721734,998.4127721564436,0.002071855157884138,0.06782384072580645,-30.40628537824077,0.3753813673411646,-34.382306129701675,-30.432198985930413,0.16260803862478393,0.20920628721635262,-0.03522447962648724,0.18275809244888358,-0.29681243927188405,0.35686268595550247,-3.950107143771264,00:43:33.00
2614,2614.496,-29.20956648549726,0.7290277336874316,1000.1328457016727,0.002780503052617273,0.0798733618951613,-32.25578566520445,0.3382432912626574,-35.588341005386845,-31.38180831170851,0.10978517513112615,0.020618047632632714,-0.023976905514997045,0.2718888156860738,-0.2984166272626329,0.33831992242541953,-4.206532693678333,00:43:34.00
2615,2615.488,-31.609234225365423,0.7701286260158785,1035.699902688094,0.0046624249042642694,0.07489604334677419,-33.997296364076675,0.2860053575808002,-36.22056924143145,-33.86821549938571,0.16518724097950563,-0.16432961327744652,-0.061780437956221526,0.35161346154902584,-0.2794092581486822,0.31686890229833,-2.3523537420457408,00:43:35.00
2616,2616.496,-34.954997301101685,0.7853356963023543,955.3733209613854,0.0035310344283061568,0.06475830078125,-36.95836675167084,0.2593408615794033,-39.7825368642807,-37.26693034172058,0.07157341155626801,-0.36036867155397506,-0.09444896700063912,0.13174205713651152,-0.34027608444756713,0.2965544714336164,-2.5156065225601196,00:43:36.00
2617,2617.504,-38.79408510269657,0.969583845907642,990.2431052954662,0.015165607505027325,0.05189957157258065,-40.38873475597751,0.26324563136985224,-42.43580898161857,-41.39120766424364,0.4846593005830432,-0.46895753444708693,-0.19710303928643097,0.8004772905503875,-0.149214275814805,0.28235133736194434,-1.0446013173749369,00:43:37.00
2618,2618.496,-43.4966906885947,0.7628642522519634,843.1185016578487,0.0024942632674449876,0.039739793346774195,-44.975372068343624,0.1658534313882551,-49.61888651694021,-45.46080066311744,-0.17655458129577004,-0.20712036082073731,-0.07574078350920764,-0.25564712724605476,0.03160591088166915,0.2895869512213802,-4.15808585382277,00:43:38.00
2619,2619.488,-46.22878203853484,1.4198092933624022,1502.237518778888,0.021538621047511697,0.0721711189516129,-48.646776260868194,0.31290128610787854,-44.18814702187815,-50.18570906116116,1.2038825870433036,0.13003785993845401,-0.45672461262873254,1.458737514164503,0.40032677496031066,0.4178759789430961,5.9975620392830145,00:43:39.00
2620,2620.496,-43.81583118438721,1.719671982107684,2860.2273156966553,0.0783871749881655,0.2477569580078125,-49.867557406425476,0.6195039397571236,-33.751568377017975,-54.37771940231323,3.426181469331139,0.7088554599720456,-0.6064257349262994,6.8352647357475345,1.0570618716968923,0.5756591944741085,20.626151025295258,00:43:40.00
2621,2621.504,-48.85521255000945,1.8110224960311767,2404.697896899973,0.044035943916007396,0.1853578629032258,-56.011004171063824,0.8278878855128442,-40.86630501285676,-58.89843011671497,2.500168249281982,1.2228376283022564,-0.7050221385216843,3.924448559676983,1.2195919653481087,0.5811735402464048,18.03212510385821,00:43:41.00
2622,2622.496,-56.10249254780431,1.610517030762088,1913.2129601779084,0.03939112181204461,0.10529548891129033,-59.71418294598979,0.4896974981792511,-52.22440559633316,-65.18927321895477,1.8148440116799949,1.2997524957785975,-0.5562590457641907,2.857740302723948,1.2727323419428493,0.5765742506353958,12.964867622621599,00:43:42.00
2623,2623.488,-57.46508567563949,1.4957606657858817,1865.5774554577756,0.048652609299507835,0.1333952872983871,-63.295691951628655,0.6054598381442409,-49.73093475834016,-70.84638017223728,1.882481398193816,1.524543548592024,-0.5360827449217431,3.569453903680862,1.496834648730498,0.5909532668525214,21.115445413897113,00:43:43.00
2624,2624.496,-54.2215142250061,2.6006117975339293,1935.4495653525846,0.050761952821630985,0.1397857666015625,-61.93625092506409,0.9573978553526103,-46.17047667503357,-71.80383849143982,3.348845485078049,1.5442897087852872,-1.191490389563147,3.829345965445947,1.7794523296797078,0.587838691918691,25.63336181640625,00:43:44.00
2625,2625.504,-49.5245232120637,2.5088148386247697,1742.2066069706545,0.041141851619261524,0.13953818044354838,-58.02785085862683,0.7530826373446372,-38.96785834527785,-72.40059735698085,3.0514750037219796,1.434325919946697,-1.0840654380182129,3.1661234713067508,1.8882773462887716,0.6013579091138263,33.432739011703,00:43:45.00
2626,2626.496,-50.352668885261785,2.0682647809866936,1395.1667417592753,0.013871459386146237,0.10768964213709678,-59.072306725286666,0.7086116195686402,-39.74910834527785,-72.01691338323778,1.7705261685438982,1.100648047937844,-0.8267776530698436,1.001468798339179,1.8302474268688074,0.5591928754309308,32.26780503795993,00:43:46.00
2627,2627.488,-58.08735792098507,1.939305012745242,2140.6630159069796,0.03298871095232185,0.16140057963709678,-64.2999133448447,0.37725284935966613,-49.79900606216923,-73.08052481374433,2.1645907339814623,0.6452283903717405,-0.7992739762574791,2.786998416957573,1.4825308208010772,0.49659294480594873,23.2815187515751,00:43:47.00
2628,2628.496,-59.01887762546539,1.8943282160907984,1383.7072069951666,0.022266758153818955,0.0904998779296875,-64.4189932346344,0.6908034929074347,-54.15594291687012,-73.17569923400879,1.5811725089721904,0.1815440751878298,-0.8186455751463501,1.330835507731838,0.8887812563123378,0.41297479691917455,19.019756317138672,00:43:48.00
2629,2629.504,-66.45598503851122,0.9866157539429203,1375.9708297269992,0.01867438743882362,0.07992061491935484,-68.61513470065209,0.30736877889402453,-65.57509194650957,-72.18919003394342,0.2630383040031415,-0.021166214490330494,-0.3163844441021735,0.9136487966133013,0.8179133391030214,0.380939358221095,6.614098087433846,00:43:49.00
2630,2630.496,-65.43729942075667,1.3867605857310756,1558.0109955372216,0.019472164905539924,0.07234438004032258,-67.14295984083607,0.30220238672148797,-61.629141776792466,-71.78636563208795,0.8189249193969145,0.29525435281154727,-0.420247806228387,1.0362962558683175,0.698612596643693,0.4338991872703164,10.15722385529549,00:43:50.00
2631,2631.488,-48.82942790369834,2.6081384828975125,2197.254284003538,0.04453366038186716,0.18542086693548387,-55.61029237316501,0.602182944936137,-38.19960501886183,-72.56786863265499,3.428163949357871,0.4039587765066908,-1.1366087639723752,3.8557342827435823,1.1630281612682278,0.5133960178403556,34.36826361379316,00:43:51.00
2632,2632.496,-57.654390811920166,1.2215263289399445,1376.1656838749038,0.019841751709464006,0.082000732421875,-60.278048515319824,0.5946483477018774,-50.11793279647827,-72.28511261940002,0.7201951942537119,0.5721450766075973,-0.37483747523987654,1.145352801821833,0.9494588373232583,0.44889671759997224,22.167179822921753,00:43:52.00
2633,2633.504,-57.67006117297757,1.884581527402324,1909.6247063897333,0.03421780606356239,0.13178868447580644,-61.130137904997795,0.45188417934602304,-52.92950759395476,-70.98945642286732,2.038610265321832,0.4570638732965499,-0.7514245574029761,2.61545142551541,1.22450946570145,0.48509688848354887,18.05994882891255,00:43:53.00
2634,2634.496,-54.41639869443832,1.6015112890351204,1918.191565767186,0.0642322204113307,0.12707913306451613,-57.778150250834805,0.43461644721608006,-45.044197451683786,-70.08102810767389,2.4127700421899245,0.3057972448782233,-0.5557304529956231,4.655035182936418,1.0965589180060114,0.509668924334889,25.03683065599011,00:43:54.00
2635,2635.488,-59.76877200218939,1.8270845389173878,1949.0678234207758,0.050048222585070516,0.11665196572580645,-63.02642982236801,0.4417871337744497,-52.7410761925482,-69.01144310735887,2.278320501318872,0.19553254759715677,-0.7063258630352556,3.583925790369982,0.916740223905575,0.4716778955071679,16.270366914810673,00:43:55.00
2636,2636.496,-55.90172302722931,1.9347278010100126,1728.4957414392559,0.046490108925354434,0.1025543212890625,-59.8746303319931,0.6517845187336206,-46.42943489551544,-69.15869235992432,2.3207455087930615,-0.04354255116997935,-0.7610957646918225,3.230395585147736,0.9474308534383634,0.45216713126783376,22.729257464408875,00:43:56.00
2637,2637.504,-65.2134176684964,1.0177860798374299,1769.044224153031,0.03649630981512488,0.08678805443548387,-66.50652079428396,0.1631471711781717,-63.9541142371393,-69.7670184719947,0.8238493375044118,0.027414709070199914,-0.1836945774888408,2.3532465307210884,0.8466061505557257,0.42420375967888385,5.812904234855406,00:43:57.00
2638,2638.496,-53.933768487745716,2.198967879337649,2383.0494648702133,0.05852713634169871,0.18951612903225806,-58.73741802092521,0.6007090657949448,-46.48534024146296,-68.52664529123614,3.210997832977126,0.23419824877672227,-0.8757904610933277,4.819850166260348,1.2740644360430662,0.5026548640228417,22.041305049773186,00:43:58.00
2639,2639.488,-50.34785067650579,1.9013386291842307,1931.1599648320794,0.039435983237419876,0.13656123991935484,-53.580464270807084,0.5254287460157948,-39.94697336996755,-67.39628035022366,2.3056477836565548,0.3357470345565865,-0.7482664980088931,3.117589424744077,1.2858334788317007,0.5211950439215225,27.44930698025611,00:43:59.00
2640,2640.4809696969696,-50.08186883637399,1.8303725823308483,1760.0450805607393,0.04741057984629703,0.1278705018939394,-54.818474278305516,0.3806890177004265,-40.31348852677779,-63.597889755711414,2.3483667936615884,0.5197162399840124,-0.7091686547488216,3.5271983298166645,1.4363553065420094,0.5097385736012647,23.284401228933625,00:44:00.00
2641,2641.504,-48.249613608083415,2.0121899982613902,2059.318682759816,0.04257091887918631,0.15719506048387097,-54.41194768105784,0.4932206585522621,-38.70532681865077,-60.862676805065526,2.601401938082036,0.11578443706944809,-0.7870151589703438,3.5264850500804905,1.359537473783944,0.4972197979017261,22.157349986414754,00:44:01.00
2642,2642.496,-48.93149628177766,1.8416515146532366,1723.9237906013386,0.024459815471463146,0.0948210685483871,-52.278454934397054,0.4382772003450701,-38.76081872755481,-61.85509650937973,1.8198954573579895,-0.06369571276440009,-0.6701904834768522,1.8314141163035147,0.9016758858311223,0.43885645901518805,23.09427778182491,00:44:02.00
2643,2643.488,-52.848838806152344,1.3719409185071145,1449.0545554592484,0.01687171074914776,0.08650453629032258,-55.64484565488754,0.24382253039267757,-46.44806301978327,-60.952780323643836,0.9385175479567726,-0.3995220542428305,-0.390119275468029,1.0834601270041164,0.4341876321152977,0.33065462840909776,14.504717303860572,00:44:03.00
2644,2644.496,-55.64459252357483,0.9466187343932688,946.911902569597,0.004060487533934065,0.0530242919921875,-57.54818058013916,0.2207450030837208,-56.65142059326172,-60.1958304643631,-0.07433688347001007,-0.5663471980312933,-0.18703494765132012,-0.23190443529310947,0.06058185958657399,0.23863533372270423,3.5444098711013794,00:44:04.00
2645,2645.504,-52.95161081129505,0.9452507938108137,863.1875432978114,0.0015643063252941975,0.05218308971774194,-54.95079877299647,0.2998846598690556,-54.93859543338899,-56.87706645842521,-0.10950218373466357,-0.4621736235797068,-0.12719965870687566,-0.40044484168922756,-0.15395362039594918,0.2616400203268567,1.9384710250362274,00:44:05.00
2646,2646.496,-45.06351544780116,1.5801542958905619,1522.8307670479037,0.011767292350170112,0.07825100806451613,-46.99799777615455,0.38380316572804607,-38.59098914361769,-50.777114006780806,1.212485404118305,-0.2429493346226914,-0.5326732420798311,0.8649766683886251,-0.038350439731765266,0.3223798661989311,12.186124863163117,00:44:06.00
2647,2647.488,-44.824703462662235,0.8946031596391432,837.8690545134795,0.0016528806102747518,0.03836945564516129,-46.261509556924146,0.27975819019540665,-44.80022344281596,-48.59621343305034,-0.0599708372611926,-0.2430266795947531,-0.15429880300028231,-0.3428561805242542,-0.28819334832256505,0.26429066897931774,3.795989990234375,00:44:07.00
2648,2648.496,-49.64596712589264,0.7844104748219252,710.8581919023759,0.0016708115799701773,0.0338134765625,-51.05853867530823,0.2056063876952976,-53.1169353723526,-54.148366808891296,-0.3089324796033215,-0.6062352472951263,-0.08896457407187734,-0.5055343704497142,-0.47121432916578443,0.1956633491561468,1.0314314365386963,00:44:08.00
2649,2649.504,-45.834009847333355,0.7752086789377274,492.81267807217466,0.0001326525168898966,0.02420929939516129,-46.88386855586882,0.23665404175558397,-49.56688874767673,-50.18544350900957,-0.3581049220572567,-0.6247021964315148,-0.040059589282123,-0.701567723547293,-0.5701333866362,0.18053961321734047,0.6185547613328503,00:44:09.00
2650,2650.496,-45.52533721923828,0.7417689523389263,524.5110151062513,0.00018968646538503948,0.024099042338709676,-46.25845976798765,0.21554584897333576,-48.269102035030244,-51.10318276189989,-0.38469537904855367,-0.5427530335852341,-0.03955109060672676,-0.6775801567812242,-0.5433398945582918,0.2035464715850803,2.8340807268696446,00:44:10.00
2651,2651.488,-40.8424447582614,1.116749103992216,685.2989356630914,0.0013108438851627251,0.024996849798387098,-41.59921966060515,0.317750514034302,-42.136178293535785,-47.19157028198242,0.2127073627327979,-0.29933592540964404,-0.2466956078846248,-0.442365298642647,-0.3902186961343588,0.26152458730842076,5.055391988446636,00:44:11.00
2652,2652.496,-37.09471368789673,1.1448353212326765,704.0915305075521,0.004336404399055027,0.029266357421875,-37.97500193119049,0.35808571381494403,-39.077338218688965,-43.25188887119293,0.38514915777620706,-0.0429927066164998,-0.26141526207634114,-0.14879270212271795,-0.2525406748505133,0.3029282185093752,4.174550652503967,00:44:12.00
2653,2653.504,-32.803384965465916,0.9788426987586483,666.0084661691976,0.0002793826537409557,0.04523689516129032,-34.22806807487242,0.3895183426718558,-35.73200914936681,-38.03685514388546,0.17341403024175892,0.24874628513244096,-0.11255342247938983,-0.29006356831525676,-0.15482195181526065,0.33948582696437823,2.304845994518649,00:44:13.00
2654,2654.496,-28.47268799812563,1.0048543291707193,707.4635138831977,0.0002782252000366908,0.041598412298387094,-30.118817544752552,0.44053942926468387,-31.4818597608997,-33.812487202305945,0.2812718523409405,0.4682476315104952,-0.12934286251718335,-0.2170382083885858,-0.15226240798711624,0.37611043426865814,2.33062744140625,00:44:14.00
2655,2655.488,-25.119882152926536,1.0129142941967133,711.1152163599634,0.0002936109306193107,0.045740927419354836,-26.665637416224325,0.45412254814178715,-28.207985539590158,-30.37629392070155,0.3520163470134014,0.6208287843743431,-0.13385547925161495,-0.1391622479111774,-0.1649070595211798,0.3898339178068487,2.168308381111391,00:44:15.00
2656,2656.496,-23.813475847244263,0.9018063265830278,686.4162268062005,0.00024376502142331447,0.043853759765625,-25.428021252155304,0.4266390223056078,-26.789287090301514,-28.89515745639801,0.22884626804624328,0.6554661436443173,-0.07823759433066713,-0.14275545363006367,-0.16533903236693417,0.3844817980111572,2.1058703660964966,00:44:16.00
2657,2657.504,-25.096505441973285,0.8874220357787225,641.9592684503116,0.00018551742452414585,0.040543094758064516,-26.573566990513957,0.3960726265945742,-27.376520772134104,-31.67224158010175,0.17410171660054896,0.5758532770191497,-0.07101317655173371,-0.20588580149309252,-0.23087697990522332,0.37610390296783996,4.295720807967648,00:44:17.00
2658,2658.496,-25.89261701030116,0.886758073683708,639.8725851801532,0.00015024852262051296,0.03972404233870968,-27.413185365738407,0.41558293229149235,-28.22883378305743,-32.23565403107674,0.15801798752299928,0.5974345495796664,-0.0876114169044213,-0.22628165015728252,-0.25325828798558647,0.37434839664614783,4.006820248019311,00:44:18.00
2659,2659.488,-24.849801217356035,0.8818912217693944,642.2807496681975,0.00010660238225565052,0.03510899697580645,-25.84909168366463,0.4572240138246167,-26.706853743522398,-32.45693034510459,0.16302432908584996,0.694885013667708,-0.08018439799606715,-0.23379070383690156,-0.22583391214388066,0.3855059399998608,5.7500766015821885,00:44:19.00
2660,2660.496,-24.785270750522614,0.9214780051261187,859.8805150080206,0.00038776392648287583,0.0535888671875,-26.488588571548462,0.43055186327546835,-26.788512706756592,-32.134899973869324,0.295057066546249,0.727365196716835,-0.09833293371724232,-0.015052355736028934,-0.17567443894118542,0.4029618976339237,5.346387267112732,00:44:20.00
2661,2661.504,-24.031076985020793,0.9440478595995134,820.8340113905041,0.0002839032235750628,0.053065146169354836,-25.7767818820092,0.47332089754842943,-26.33055139357044,-30.730257464993386,0.32211635367153346,0.717899666038827,-0.10197158775762911,-0.03162494028593917,-0.178550281469403,0.39804829468956177,4.399706071422946,00:44:21.00
2662,2662.496,-24.713366293138073,0.8577707948223237,745.4301907795884,0.00013362993007420653,0.05024571572580645,-26.42340881593766,0.44046765469735666,-27.154742025559948,-31.210622664420836,0.18076709579434386,0.6113825154768552,-0.07360473215027977,-0.10401892796927663,-0.22635974766443476,0.38067276739966904,4.055880638860887,00:44:22.00
2663,2663.488,-27.84353514640562,0.811636870907199,700.4348834933263,0.0001553687451955592,0.041692918346774195,-29.327578575380386,0.3650728641979156,-30.093565048709994,-34.757512984737275,0.05257664270947418,0.4809025299344359,-0.055019208626142756,-0.21801486001718032,-0.31992758784661923,0.35774157576594523,4.663947936027281,00:44:23.00
2664,2664.496,-30.118494629859924,0.7514786664396524,579.7840078908737,5.9911103448939684e-05,0.0263824462890625,-30.902252316474915,0.36399230523966253,-31.898805558681488,-38.085912108421326,-0.10838571887493337,0.4080647951173767,-0.06785914533557355,-0.39670877083851874,-0.3740936049671554,0.33021404695701473,6.187106549739838,00:44:24.00
2665,2665.504,-32.57577416204637,0.7726320345555583,593.1916381652858,6.41869468851045e-05,0.029407132056451613,-33.502385723975394,0.4188382351590741,-34.312914448399695,-40.91893546811996,-0.11557790220279446,0.3393087000045096,-0.07440401742479594,-0.41488187588381675,-0.4142138263542641,0.31826078438112504,6.606021019720262,00:44:25.00
2666,2666.496,-33.66382734237179,0.9195936677917358,662.3533114440328,0.00018577188377328697,0.03109248991935484,-34.55925492317446,0.39341351606192126,-35.47378687704763,-41.665842979185044,0.06703295486523805,0.29144629538512695,-0.1289288315241184,-0.3819216176559043,-0.41388629857781695,0.3202426372073128,6.192056102137411,00:44:26.00
2667,2667.488,-34.19410939370432,0.8488878482772458,656.9301314481798,0.00022540960813902558,0.030651461693548387,-35.131157536660474,0.39024555202453365,-35.98076974191973,-42.084334834929436,-0.02844927706329259,0.20547418419470356,-0.0844011742615233,-0.39276979950293517,-0.4164382181654517,0.30727926002611206,6.103565093009703,00:44:27.00
2668,2668.496,-35.43382787704468,0.7842848794534802,579.267079292232,0.00013485930344359076,0.0272369384765625,-36.52104675769806,0.3369986186735332,-37.469727516174316,-42.95559239387512,-0.15252558750542872,0.058814696019265304,-0.057803684545306884,-0.4743056000387559,-0.4862168209387681,0.2850310128144784,5.485864877700806,00:44:28.00
2669,2669.504,-35.00054008729996,0.840287709428418,513.1420998671437,9.158104712109742e-05,0.018964213709677418,-35.75468087965442,0.3064947897388089,-36.93149234402564,-42.852233763663996,-0.10501316414704637,-0.0018864331613218208,-0.08234105467102945,-0.5436915381998921,-0.5073523203122824,0.2709411014124418,5.9207414196383565,00:44:29.00
2670,2670.496,-35.83085410825668,0.6982412049847264,399.82077590010033,3.903024398530232e-05,0.01680632560483871,-36.534824494392645,0.29893485312500306,-37.64626718336536,-43.90262714509041,-0.32287545829252,-0.04282242332061851,-0.03173214000596448,-0.6274751699430244,-0.5126334482691086,0.2544056993334984,6.2563599617250505,00:44:30.00
2671,2671.488,-36.810213519680886,0.9144154527494984,460.9352685459711,8.519250449382761e-05,0.018239667338709676,-37.41589700022051,0.3049966229065772,-38.54467502717049,-44.95751657793599,-0.05844748992976117,-0.07471501978283128,-0.11341717902624047,-0.6030119138942044,-0.5021005816403509,0.2637706005983941,6.412841550765499,00:44:31.00
2672,2672.496,-35.44120264053345,0.9063155353069305,433.71963158298337,0.0001053979523533144,0.015777587890625,-36.08993351459503,0.34492738428525627,-37.23207104206085,-43.41612088680267,-0.055309616727842535,0.01945800227096909,-0.15676036734698506,-0.6049869052789493,-0.4478181385664441,0.2751658324551711,6.184049844741821,00:44:32.00
2673,2673.504,-36.63241650981288,0.777180548637144,450.58250465985503,6.680799296807362e-05,0.01852318548387097,-37.28954844320974,0.30611051330643313,-38.39630151564075,-44.925931992069366,-0.22478881580614132,0.008301771020382544,-0.07306430188793048,-0.6050716277732062,-0.4491620981306316,0.27483150411996105,6.529630476428617,00:44:33.00
2674,2674.496,-34.989284884545114,0.9891141143537336,518.6017466486226,0.00010031606202133961,0.017467867943548387,-35.68197521086662,0.32110853937845074,-36.99939383229902,-42.62188302316973,0.07555801850110838,0.04667034576972109,-0.15465612327082096,-0.5476036505124128,-0.4125426436281356,0.28417513694092733,5.6224891908707155,00:44:34.00
2675,2675.488,-36.01878726097845,0.7525379888473018,437.4677133606408,4.595240469854851e-05,0.01956275201612903,-36.771341016215665,0.326739237673821,-38.13033749980311,-43.379098215410785,-0.24714229148280525,0.055546971851263845,-0.054792298039859265,-0.5978361186394534,-0.48791422206677854,0.2689588878941629,5.248760715607674,00:44:35.00
2676,2676.496,-36.2257924079895,0.7937348810955882,392.2999889808384,3.213580782812642e-05,0.01702880859375,-37.03093159198761,0.33238431881181896,-38.29350519180298,-43.72082757949829,-0.2151111633576747,0.0442419678805905,-0.08619250843786473,-0.6369936068817033,-0.504974198716622,0.26557212558141374,5.4273223876953125,00:44:36.00
2677,2677.504,-36.010355180309666,0.8082845835916458,380.4713001816953,2.982598946419462e-05,0.013325352822580645,-36.50615187614195,0.36563660733161435,-37.693929979878085,-44.48690537483461,-0.201485313504387,0.16065397357013456,-0.0953058824036967,-0.6577663167247626,-0.5037005106752068,0.27459945226168775,6.792975394956527,00:44:37.00
2678,2678.496,-37.191038070186494,0.8086784251274601,422.23984734400756,3.640785302371613e-05,0.016664566532258066,-37.93087916220388,0.3319557431724764,-38.91309073663527,-45.684707764656316,-0.20563095907979015,0.23767638667731025,-0.10933902702611173,-0.6394020569322796,-0.4920652790580256,0.2848643158134238,6.771617028021043,00:44:38.00
2679,2679.488,-35.342067103232104,0.926583840001014,586.2328097849445,0.00010553830701786453,0.023910030241935484,-36.065460205078125,0.4810562974983646,-36.979150956676854,-43.8533801417197,0.018699291662954746,0.33827672253282903,-0.12200002147207364,-0.4877348331557908,-0.40808287957071376,0.31608400630961636,6.874229185042843,00:44:39.00
2680,2680.496,-35.405598282814026,0.9177246205508709,901.871476660887,0.0006288998611125862,0.047149658203125,-36.63024628162384,0.409489500336349,-37.16630244255066,-43.092215061187744,0.1253631387527814,0.3859855392442387,-0.10246024656526452,-0.18287830572283667,-0.33583034560991754,0.3424680793001193,5.925912618637085,00:44:40.00
2681,2681.504,-34.52664307625063,0.9318507707888081,959.0084737789163,0.00099156073091792,0.049710181451612906,-35.88239559050529,0.43836282193660736,-36.47479469545426,-41.94825855378182,0.18220766235542227,0.3320151969899209,-0.09594137794222625,-0.10341052181988328,-0.32352604616641567,0.34507833051223774,5.473463858327558,00:44:41.00
2682,2682.496,-35.10852481472877,0.8886909292590234,914.8950350236184,0.0009971944232200903,0.04059034778225806,-36.4430418937437,0.4113208488110573,-37.031926801127774,-42.52851215485604,0.09828916295404305,0.23397280842368848,-0.07598133604257452,-0.17934248525164823,-0.37938468148018917,0.3318920108095285,5.496585353728263,00:44:42.00
2683,2683.488,-35.712563914637414,0.8200345923823695,855.3321208008132,0.0008185697051005498,0.03870022681451613,-36.96860947147493,0.3669016457373096,-37.67363492904171,-42.916297174269154,-0.015956729846769078,0.19420271083957275,-0.057324003213820966,-0.23992925404184823,-0.4259878442712548,0.31640232146976993,5.242662245227445,00:44:43.00
2684,2684.496,-34.690749287605286,0.8666182141751051,710.7413154352629,0.0003758749749067647,0.027557373046875,-35.44774067401886,0.38328903913497925,-36.481377482414246,-42.56744313240051,-0.002155426210090185,0.170425294104697,-0.08726853689252444,-0.37942692719655435,-0.45444532590755454,0.3048892227757631,6.086065649986267,00:44:44.00
2685,2685.504,-35.34891866868542,0.8578072574830824,753.632575028829,0.0005094963266709519,0.025343371975806453,-36.31108216316469,0.36658917992345746,-37.173528363627774,-43.13516604515814,-0.012708416328521115,0.14635194752150713,-0.07697646519345645,-0.37090471045165097,-0.4605182860971926,0.3036820043673995,5.961637681530368,00:44:45.00
2686,2686.496,-35.8973759066674,0.828978423149355,800.1199017529758,0.0006077471480239183,0.02731224798387097,-36.876332067674205,0.35401029115723026,-37.73340606689453,-43.61654921500914,-0.04051665745923419,0.08977919846365194,-0.06020969403795704,-0.34054297794140675,-0.4597828683541978,0.30105844260981246,5.883143148114605,00:44:46.00
2687,2687.488,-35.59244365076865,0.8803597006105608,775.7795430296097,0.0006862598839366148,0.03271484375,-36.70011877244519,0.3996382072087257,-37.61803374751921,-42.8514767308389,0.02921722699523202,0.026255591412767048,-0.08517211934805766,-0.31572797614366016,-0.4636709332668952,0.29730309272330774,5.233442983319683,00:44:47.00
2688,2688.496,-35.72890055179596,0.8391459081321955,775.4781001140175,0.0006159179365567979,0.03265380859375,-36.93883395195007,0.31365098897367716,-37.9316987991333,-42.607372641563416,-0.024758644930628793,0.010002393641974052,-0.05548770309123217,-0.3231009488817646,-0.4801615692375834,0.29172431972431484,4.675673842430115,00:44:48.00
2689,2689.504,-35.49135072769657,0.8736038919418089,706.7890845408773,0.0004061716815246449,0.023736769153225805,-36.318208879040135,0.34732316242110345,-37.53020821848223,-42.8764275581606,-0.011728391927288008,0.004214473896853844,-0.07401419131696502,-0.411246267626517,-0.49861317193302684,0.2843749343135821,5.346219339678364,00:44:49.00
2690,2690.496,-36.52491021925403,0.7483795112179171,618.4487829808568,0.00027989163701873154,0.019925025201612902,-37.20892112485824,0.32451842244594326,-38.238342408211004,-44.54618860060169,-0.209975385243361,0.01440346416089862,-0.04663801792189496,-0.4990579247968037,-0.5281748151639806,0.270234392002051,6.307846192390688,00:44:50.00
2691,2691.488,-38.61235907769972,0.7533157352478274,528.4405629818344,9.391398752115728e-05,0.02194115423387097,-39.51530345793693,0.35767591624490674,-40.40542885564989,-46.59019248716293,-0.2619150177308689,0.006157523740707298,-0.06423773802728523,-0.5800965124615606,-0.5732094986850819,0.259669351422115,6.184763631513042,00:44:51.00
