type,start_seconds,end_seconds,start,end,duration,score,loudness_db,low_db,center_advantage_db
HARSH,2225.088,2225.088,00:37:05.09,00:37:05.09,0.0,23.77114853243192,-27.334453582763672,-31.744380950927734,16.520456314086914
IMPACT,2225.632,2225.632,00:37:05.63,00:37:05.63,0.0,8.625115813029812,-25.441558837890625,-28.712360382080078,18.2524356842041
IMPACT,2227.936,2227.936,00:37:07.94,00:37:07.94,0.0,8.4558232375755,-32.7265510559082,-36.74015426635742,15.93582534790039
HARSH,2228.416,2228.416,00:37:08.42,00:37:08.42,0.0,17.68576159531082,-39.54088592529297,-45.67223358154297,15.363327026367188
IMPACT,2228.8,2228.8,00:37:08.80,00:37:08.80,0.0,9.571135150285087,-22.909317016601562,-25.31405258178711,7.546246528625488
SWELL,2228.96,2228.96,00:37:08.96,00:37:08.96,0.0,0.0,-30.469266891479492,-34.32310485839844,21.922414779663086
HARSH,2231.904,2231.904,00:37:11.90,00:37:11.90,0.0,13.579622600224674,-26.654178619384766,-28.96834945678711,21.989002227783203
IMPACT,2231.936,2231.936,00:37:11.94,00:37:11.94,0.0,14.48239009062355,-25.72232437133789,-28.31190299987793,23.474910736083984
IMPACT,2233.472,2233.472,00:37:13.47,00:37:13.47,0.0,10.592307733973664,-26.485897064208984,-28.554405212402344,23.056243896484375
SWELL,2233.952,2233.952,00:37:13.95,00:37:13.95,0.0,0.0,-35.96638488769531,-41.09046936035156,14.919662475585938
HARSH,2234.976,2234.976,00:37:14.98,00:37:14.98,0.0,20.48606906796732,-27.354232788085938,-30.319412231445312,23.825210571289062
IMPACT,2235.04,2235.04,00:37:15.04,00:37:15.04,0.0,13.91821583004907,-24.78122901916504,-26.420814514160156,26.479673385620117
DRUM_RUN,2235.072,2235.072,00:37:15.07,00:37:15.07,0.0,2.3943515769765855,-25.478296279907227,-26.560117721557617,25.570499420166016
IMPACT,2236.128,2236.128,00:37:16.13,00:37:16.13,0.0,8.4500463176322,-26.691818237304688,-28.821033477783203,25.664093017578125
HARSH,2239.04,2239.04,00:37:19.04,00:37:19.04,0.0,20.25315952788771,-31.80978012084961,-37.76539611816406,14.36083984375
IMPACT,2239.04,2239.04,00:37:19.04,00:37:19.04,0.0,10.812641597445591,-31.80978012084961,-37.76539611816406,14.36083984375
SWELL,2239.136,2239.136,00:37:19.14,00:37:19.14,0.0,0.0,-32.72395706176758,-37.98686218261719,10.935115814208984
HIGH_LOAD,2240.512,2250.976,00:37:20.51,00:37:30.98,10.463999999999942,0.5858943086515018,-31.20261848845133,-36.001420433928324,10.319851692129927
HARSH,2242.4,2242.4,00:37:22.40,00:37:22.40,0.0,14.016695986204853,-26.755691528320312,-31.90629005432129,23.3389892578125
IMPACT,2242.464,2242.464,00:37:22.46,00:37:22.46,0.0,10.590740791063222,-24.04067039489746,-26.85957145690918,26.189753532409668
IMPACT,2243.424,2243.424,00:37:23.42,00:37:23.42,0.0,9.125157270892906,-25.229774475097656,-29.805410385131836,19.399808883666992
SWELL,2244.16,2244.16,00:37:24.16,00:37:24.16,0.0,0.0,-27.825481414794922,-36.127906799316406,14.886573791503906
HARSH,2245.472,2245.472,00:37:25.47,00:37:25.47,0.0,16.048660276470187,-27.678068161010742,-29.31645393371582,20.243541717529297
SWELL,2249.216,2249.216,00:37:29.22,00:37:29.22,0.0,0.0,-29.197940826416016,-35.970367431640625,16.069744110107422
HIGH_LOAD,2253.28,2264.64,00:37:33.28,00:37:44.64,11.359999999999673,0.5218745513581907,-29.878696768471364,-34.213999957181095,7.435013511207666
HARSH,2253.92,2253.92,00:37:33.92,00:37:33.92,0.0,18.69073117675349,-26.477943420410156,-29.484310150146484,4.866050720214844
IMPACT,2253.92,2253.92,00:37:33.92,00:37:33.92,0.0,8.52595308113202,-26.477943420410156,-29.484310150146484,4.866050720214844
SWELL,2254.208,2254.208,00:37:34.21,00:37:34.21,0.0,0.0,-30.52964973449707,-33.680580139160156,9.702657699584961
HARSH,2257.92,2257.92,00:37:37.92,00:37:37.92,0.0,15.539081241904741,-22.907398223876953,-26.005374908447266,23.041932106018066
IMPACT,2257.984,2257.984,00:37:37.98,00:37:37.98,0.0,10.322403590475682,-20.88179588317871,-23.909099578857422,26.02354621887207
SWELL,2259.232,2259.232,00:37:39.23,00:37:39.23,0.0,0.0,-29.651588439941406,-32.964996337890625,13.19908332824707
SWELL,2264.288,2264.288,00:37:44.29,00:37:44.29,0.0,0.0,-30.402420043945312,-33.57779312133789,-0.9339485168457031
SWELL,2269.408,2269.408,00:37:49.41,00:37:49.41,0.0,0.0,-28.108617782592773,-30.074522018432617,-13.20438003540039
SWELL,2274.464,2274.464,00:37:54.46,00:37:54.46,0.0,0.0,-32.19265365600586,-33.76470947265625,-10.789344787597656
SWELL,2279.616,2279.616,00:37:59.62,00:37:59.62,0.0,0.0,-30.995189666748047,-31.623188018798828,-23.123271942138672
SWELL,2284.736,2284.736,00:38:04.74,00:38:04.74,0.0,0.0,-31.84906005859375,-33.06675338745117,-19.095333099365234
IMPACT,2288.384,2288.384,00:38:08.38,00:38:08.38,0.0,8.576914168667134,-30.097461700439453,-32.799293518066406,10.127910614013672
SWELL,2289.792,2289.792,00:38:09.79,00:38:09.79,0.0,0.0,-33.211341857910156,-34.564910888671875,-12.410259246826172
SWELL,2294.784,2294.784,00:38:14.78,00:38:14.78,0.0,0.0,-37.28813934326172,-40.43982696533203,0.383056640625
SWELL,2299.84,2299.84,00:38:19.84,00:38:19.84,0.0,0.0,-36.69532775878906,-40.3563346862793,-0.06917953491210938
IMPACT,2301.504,2301.504,00:38:21.50,00:38:21.50,0.0,16.705080809598872,-21.56094741821289,-25.35353660583496,-7.059835433959961
HARSH,2301.536,2301.536,00:38:21.54,00:38:21.54,0.0,24.043227483341084,-23.799407958984375,-27.962440490722656,-2.194599151611328
SWELL,2305.024,2305.024,00:38:25.02,00:38:25.02,0.0,0.0,-28.971006393432617,-31.250473022460938,5.828460693359375
SWELL,2310.144,2310.144,00:38:30.14,00:38:30.14,0.0,0.0,-30.667213439941406,-33.26298141479492,7.583721160888672
HIGH_LOAD,2315.104,2319.264,00:38:35.10,00:38:39.26,4.160000000000309,0.5789174603636152,-33.43577412612566,-36.55173354112465,11.743570036560525
SWELL,2315.264,2315.264,00:38:35.26,00:38:35.26,0.0,0.0,-31.010244369506836,-31.5028076171875,-11.147693634033203
IMPACT,2317.056,2317.056,00:38:37.06,00:38:37.06,0.0,8.576855314737191,-34.77747344970703,-40.5872917175293,16.73342514038086
HARSH,2317.952,2317.952,00:38:37.95,00:38:37.95,0.0,16.94558391081347,-32.5997200012207,-36.2718391418457,13.889755249023438
SWELL,2320.32,2320.32,00:38:40.32,00:38:40.32,0.0,0.0,-28.2891845703125,-31.33592414855957,19.669118881225586
SWELL,2325.344,2325.344,00:38:45.34,00:38:45.34,0.0,0.0,-21.183835983276367,-21.674095153808594,8.479581832885742
SWELL,2330.336,2330.336,00:38:50.34,00:38:50.34,0.0,0.0,-21.535207748413086,-21.989974975585938,7.87847900390625
SWELL,2335.456,2335.456,00:38:55.46,00:38:55.46,0.0,0.0,-30.108919143676758,-30.34915542602539,0.4415111541748047
IMPACT,2338.176,2338.176,00:38:58.18,00:38:58.18,0.0,9.264046706443198,-41.00508117675781,-48.282474517822266,19.9576416015625
HARSH,2339.424,2339.424,00:38:59.42,00:38:59.42,0.0,13.981125154568595,-50.34838104248047,-54.14031219482422,11.957717895507812
SWELL,2341.056,2341.056,00:39:01.06,00:39:01.06,0.0,0.0,-55.520320892333984,-59.245887756347656,-6.887172698974609
IMPACT,2344.256,2344.256,00:39:04.26,00:39:04.26,0.0,8.709026182484207,-44.597572326660156,-57.592124938964844,22.218029022216797
HARSH,2344.32,2344.32,00:39:04.32,00:39:04.32,0.0,16.586040546410093,-44.42143249511719,-52.29841613769531,22.443653106689453
BARRAGE,2346.016,2351.2,00:39:06.02,00:39:11.20,5.183999999999742,1.2836896444775867,-50.37478888107955,-54.43738981843726,12.257480434113486
SWELL,2346.176,2346.176,00:39:06.18,00:39:06.18,0.0,0.0,-55.21565246582031,-56.16465759277344,-9.018951416015625
IMPACT,2346.528,2346.528,00:39:06.53,00:39:06.53,0.0,8.542402099334163,-47.210384368896484,-54.362457275390625,21.107582092285156
IMPACT,2348.128,2348.128,00:39:08.13,00:39:08.13,0.0,11.244327422773088,-50.361656188964844,-55.42020797729492,14.214046478271484
DRUM_RUN,2349.76,2349.76,00:39:09.76,00:39:09.76,0.0,2.044706752426007,-48.892417907714844,-52.151241302490234,15.338371276855469
HARSH,2350.24,2350.24,00:39:10.24,00:39:10.24,0.0,18.075671234713727,-52.06369400024414,-56.93321228027344,14.743915557861328
IMPACT,2350.272,2350.272,00:39:10.27,00:39:10.27,0.0,14.5368755798292,-48.22590255737305,-55.010379791259766,19.89798355102539
SWELL,2351.36,2351.36,00:39:11.36,00:39:11.36,0.0,0.0,-54.21758270263672,-56.373504638671875,7.829677581787109
RECOVERY,2352.224,2363.264,00:39:12.22,00:39:23.26,11.039999999999964,-0.12136730762746716,-55.55370044156995,-57.38042068481445,-7.634031262700957
SWELL,2356.48,2356.48,00:39:16.48,00:39:16.48,0.0,0.0,-56.1253776550293,-57.468013763427734,-8.49508285522461
SWELL,2361.504,2361.504,00:39:21.50,00:39:21.50,0.0,0.0,-54.72195053100586,-56.586524963378906,-8.454910278320312
IMPACT,2362.944,2362.944,00:39:22.94,00:39:22.94,0.0,11.53660181089423,-52.95492172241211,-57.23295211791992,6.475868225097656
RECOVERY,2363.808,2373.408,00:39:23.81,00:39:33.41,9.599999999999909,-0.13280784066688994,-55.05370489228208,-57.16999683823696,-7.685404121677741
SWELL,2366.816,2366.816,00:39:26.82,00:39:26.82,0.0,0.0,-53.28441619873047,-55.52959442138672,-7.651679992675781
SWELL,2371.84,2371.84,00:39:31.84,00:39:31.84,0.0,0.0,-56.15139389038086,-57.38327407836914,-9.992874145507812
IMPACT,2374.208,2374.208,00:39:34.21,00:39:34.21,0.0,10.503750919605222,-45.81944274902344,-53.565792083740234,21.252174377441406
IMPACT,2375.584,2375.584,00:39:35.58,00:39:35.58,0.0,13.820387192007946,-49.067222595214844,-53.93821716308594,15.225349426269531
HARSH,2375.84,2375.84,00:39:35.84,00:39:35.84,0.0,16.132552741060003,-47.76874923706055,-56.64371871948242,17.166866302490234
IMPACT,2376.416,2376.416,00:39:36.42,00:39:36.42,0.0,14.813068938243607,-45.96708679199219,-57.81526565551758,19.616180419921875
SWELL,2376.864,2376.864,00:39:36.86,00:39:36.86,0.0,0.0,-49.335113525390625,-52.441410064697266,7.384387969970703
IMPACT,2381.728,2381.728,00:39:41.73,00:39:41.73,0.0,11.276493115598734,-38.66249465942383,-53.18854522705078,30.817960739135742
SWELL,2382.016,2382.016,00:39:42.02,00:39:42.02,0.0,0.0,-51.847137451171875,-54.19422912597656,16.467803955078125
IMPACT,2383.008,2383.008,00:39:43.01,00:39:43.01,0.0,13.387538307102004,-51.34469985961914,-57.73477554321289,17.346683502197266
HIGH_LOAD,2384.512,2398.528,00:39:44.51,00:39:58.53,14.015999999999622,0.5924064942639782,-51.76417409423272,-57.14642652889591,20.540957231456435
BARRAGE,2384.544,2391.584,00:39:44.54,00:39:51.58,7.039999999999964,1.8274505645264505,-50.68156804218551,-57.09365641045894,23.418944820559403
IMPACT,2384.608,2384.608,00:39:44.61,00:39:44.61,0.0,9.876976633223727,-44.476070404052734,-49.07461166381836,27.686809539794922
IMPACT,2386.624,2386.624,00:39:46.62,00:39:46.62,0.0,14.453231144022412,-39.78178787231445,-48.224220275878906,38.22003746032715
SWELL,2387.104,2387.104,00:39:47.10,00:39:47.10,0.0,0.0,-63.88361358642578,-66.69094848632812,2.6216201782226562
IMPACT,2387.936,2387.936,00:39:47.94,00:39:47.94,0.0,16.980272519133404,-40.67314910888672,-61.10631561279297,37.872520446777344
HARSH,2387.968,2387.968,00:39:47.97,00:39:47.97,0.0,20.598949431170727,-39.4617805480957,-52.93302536010742,38.8226432800293
DRUM_RUN,2388.096,2388.096,00:39:48.10,00:39:48.10,0.0,3.465309260993988,-40.28736877441406,-48.78269577026367,36.25150108337402
IMPACT,2388.736,2388.736,00:39:48.74,00:39:48.74,0.0,12.188233323070396,-47.521148681640625,-58.002159118652344,28.120742797851562
IMPACT,2390.016,2390.016,00:39:50.02,00:39:50.02,0.0,14.301270181219557,-47.30110549926758,-55.02095031738281,28.43262481689453
IMPACT,2391.84,2391.84,00:39:51.84,00:39:51.84,0.0,10.791835465577622,-49.89079284667969,-57.684051513671875,24.544235229492188
SWELL,2392.16,2392.16,00:39:52.16,00:39:52.16,0.0,0.0,-61.796592712402344,-65.78270721435547,11.792591094970703
HARSH,2392.96,2392.96,00:39:52.96,00:39:52.96,0.0,20.422964341891998,-46.33795166015625,-48.525421142578125,28.97217559814453
IMPACT,2392.96,2392.96,00:39:52.96,00:39:52.96,0.0,13.345770169580051,-46.33795166015625,-48.525421142578125,28.97217559814453
IMPACT,2394.368,2394.368,00:39:54.37,00:39:54.37,0.0,12.248724810089346,-45.62849044799805,-48.243682861328125,28.68905258178711
IMPACT,2395.52,2395.52,00:39:55.52,00:39:55.52,0.0,17.652815550104126,-45.89598083496094,-54.937355041503906,27.14116668701172
IMPACT,2396.352,2396.352,00:39:56.35,00:39:56.35,0.0,8.624785273244273,-48.16794967651367,-54.10612106323242,27.526447296142578
DRUM_RUN,2396.416,2396.416,00:39:56.42,00:39:56.42,0.0,2.168219344104979,-48.32537078857422,-53.94355010986328,25.041770935058594
SWELL,2397.152,2397.152,00:39:57.15,00:39:57.15,0.0,0.0,-57.434852600097656,-58.086734771728516,0.3838920593261719
IMPACT,2398.24,2398.24,00:39:58.24,00:39:58.24,0.0,10.985698872000883,-47.01496124267578,-52.294471740722656,17.549346923828125
HARSH,2398.752,2398.752,00:39:58.75,00:39:58.75,0.0,12.722682399818229,-47.60107421875,-55.656578063964844,17.404918670654297
RECOVERY,2400.288,2422.144,00:40:00.29,00:40:22.14,21.855999999999767,-0.16420579419257456,-62.34727943710416,-65.2658861506055,-3.937400996336463
HARSH,2401.952,2401.952,00:40:01.95,00:40:01.95,0.0,12.697997033918965,-55.66684341430664,-61.823516845703125,17.39244842529297
IMPACT,2401.952,2401.952,00:40:01.95,00:40:01.95,0.0,12.126669633277393,-55.66684341430664,-61.823516845703125,17.39244842529297
SWELL,2402.208,2402.208,00:40:02.21,00:40:02.21,0.0,0.0,-62.413883209228516,-64.44178771972656,5.90435791015625
SWELL,2407.328,2407.328,00:40:07.33,00:40:07.33,0.0,0.0,-64.08661651611328,-65.82952117919922,-2.7461776733398438
SWELL,2412.32,2412.32,00:40:12.32,00:40:12.32,0.0,0.0,-62.433753967285156,-65.79408264160156,-6.2705841064453125
SWELL,2417.344,2417.344,00:40:17.34,00:40:17.34,0.0,0.0,-60.63420867919922,-68.29428100585938,-5.774169921875
SWELL,2422.4,2422.4,00:40:22.40,00:40:22.40,0.0,0.0,-66.10095977783203,-68.86803436279297,-6.544830322265625
HARSH,2423.072,2423.072,00:40:23.07,00:40:23.07,0.0,17.493200337040566,-56.19724655151367,-66.790283203125,22.778167724609375
IMPACT,2424.864,2424.864,00:40:24.86,00:40:24.86,0.0,13.53937361938623,-58.326416015625,-69.44351959228516,18.035629272460938
SWELL,2427.744,2427.744,00:40:27.74,00:40:27.74,0.0,0.0,-67.38786315917969,-70.16361236572266,10.975421905517578
IMPACT,2428.608,2428.608,00:40:28.61,00:40:28.61,0.0,13.020956139272126,-51.01660919189453,-52.8547477722168,29.178245544433594
IMPACT,2430.592,2430.592,00:40:30.59,00:40:30.59,0.0,13.637865563236717,-37.408016204833984,-46.78945541381836,42.29922294616699
SWELL,2432.96,2432.96,00:40:32.96,00:40:32.96,0.0,0.0,-62.78432846069336,-64.2195053100586,-2.319366455078125
IMPACT,2433.184,2433.184,00:40:33.18,00:40:33.18,0.0,12.278933146362277,-53.90437316894531,-59.24435043334961,27.555278778076172
SWELL,2438.304,2438.304,00:40:38.30,00:40:38.30,0.0,0.0,-57.84381103515625,-62.01189041137695,16.049880981445312
IMPACT,2439.84,2439.84,00:40:39.84,00:40:39.84,0.0,10.20150014141946,-47.726470947265625,-53.48756408691406,30.734371185302734
BARRAGE,2441.344,2445.952,00:40:41.34,00:40:45.95,4.608000000000175,1.1839278991965867,-55.12358198494747,-59.92108851465686,19.974035144674367
IMPACT,2443.36,2443.36,00:40:43.36,00:40:43.36,0.0,10.408527661680413,-49.25261688232422,-58.594173431396484,28.879276275634766
SWELL,2443.424,2443.424,00:40:43.42,00:40:43.42,0.0,0.0,-52.06562423706055,-56.69258117675781,24.773876190185547
HARSH,2444.512,2444.512,00:40:44.51,00:40:44.51,0.0,18.910447120500265,-49.72591781616211,-66.2258529663086,26.53404998779297
IMPACT,2444.512,2444.512,00:40:44.51,00:40:44.51,0.0,10.667280748776928,-49.72591781616211,-66.2258529663086,26.53404998779297
DRUM_RUN,2444.992,2444.992,00:40:44.99,00:40:44.99,0.0,2.579543140018492,-46.463741302490234,-49.351776123046875,29.948745727539062
SWELL,2448.512,2448.512,00:40:48.51,00:40:48.51,0.0,0.0,-64.04107666015625,-67.00067901611328,1.2967758178710938
HARSH,2449.728,2449.728,00:40:49.73,00:40:49.73,0.0,12.33632321028575,-56.982810974121094,-61.53467559814453,16.031478881835938
IMPACT,2450.592,2450.592,00:40:50.59,00:40:50.59,0.0,9.377014505600656,-53.477935791015625,-61.01230239868164,27.881210327148438
IMPACT,2452.576,2452.576,00:40:52.58,00:40:52.58,0.0,8.617440205648386,-49.687442779541016,-56.26011276245117,21.142120361328125
SWELL,2453.728,2453.728,00:40:53.73,00:40:53.73,0.0,0.0,-57.13943862915039,-64.61006927490234,12.453521728515625
IMPACT,2453.792,2453.792,00:40:53.79,00:40:53.79,0.0,11.494331645795185,-43.78973388671875,-51.761474609375,30.33956527709961
IMPACT,2454.624,2454.624,00:40:54.62,00:40:54.62,0.0,9.110141722055205,-51.51304626464844,-62.7379035949707,18.714923858642578
HARSH,2456.8,2456.8,00:40:56.80,00:40:56.80,0.0,24.683775999553536,-53.27024841308594,-65.20291900634766,17.993549346923828
IMPACT,2456.8,2456.8,00:40:56.80,00:40:56.80,0.0,9.642520651987779,-53.27024841308594,-65.20291900634766,17.993549346923828
IMPACT,2457.824,2457.824,00:40:57.82,00:40:57.82,0.0,9.471605344024807,-50.03594207763672,-62.757511138916016,18.66244125366211
SWELL,2458.784,2458.784,00:40:58.78,00:40:58.78,0.0,0.0,-56.039432525634766,-66.02301788330078,-0.20149612426757812
HARSH,2463.36,2463.36,00:41:03.36,00:41:03.36,0.0,17.932053774349164,-46.170162200927734,-57.16703414916992,13.202762603759766
IMPACT,2463.36,2463.36,00:41:03.36,00:41:03.36,0.0,8.73909649682449,-46.170162200927734,-57.16703414916992,13.202762603759766
SWELL,2464.032,2464.032,00:41:04.03,00:41:04.03,0.0,0.0,-45.101844787597656,-55.806068420410156,6.486812591552734
IMPACT,2469.056,2469.056,00:41:09.06,00:41:09.06,0.0,8.584167399170177,-31.407089233398438,-32.07255554199219,25.619163513183594
SWELL,2469.12,2469.12,00:41:09.12,00:41:09.12,0.0,0.0,-35.875701904296875,-36.97483444213867,20.087387084960938
IMPACT,2472.672,2472.672,00:41:12.67,00:41:12.67,0.0,17.17210447599749,-26.512556076049805,-28.673255920410156,21.876583099365234
SWELL,2474.304,2474.304,00:41:14.30,00:41:14.30,0.0,0.0,-37.34737777709961,-41.22626495361328,-1.0656204223632812
SWELL,2479.36,2479.36,00:41:19.36,00:41:19.36,0.0,0.0,-39.53656768798828,-48.630088806152344,2.5495071411132812
SWELL,2484.448,2484.448,00:41:24.45,00:41:24.45,0.0,0.0,-33.92082977294922,-36.409385681152344,6.129467010498047
SWELL,2489.504,2489.504,00:41:29.50,00:41:29.50,0.0,0.0,-39.31184387207031,-40.84376525878906,19.260570526123047
IMPACT,2491.776,2491.776,00:41:31.78,00:41:31.78,0.0,9.218962598336557,-34.329978942871094,-40.298614501953125,26.524452209472656
SWELL,2494.528,2494.528,00:41:34.53,00:41:34.53,0.0,0.0,-43.36582946777344,-45.15427017211914,-8.700546264648438
SWELL,2499.712,2499.712,00:41:39.71,00:41:39.71,0.0,0.0,-25.68161392211914,-26.414596557617188,15.472085952758789
SWELL,2504.768,2504.768,00:41:44.77,00:41:44.77,0.0,0.0,-34.881431579589844,-41.45512390136719,-2.368480682373047
SWELL,2509.76,2509.76,00:41:49.76,00:41:49.76,0.0,0.0,-35.134361267089844,-36.82417297363281,9.68349838256836
SWELL,2514.816,2514.816,00:41:54.82,00:41:54.82,0.0,0.0,-38.033573150634766,-39.876304626464844,8.04739761352539
IMPACT,2517.536,2517.536,00:41:57.54,00:41:57.54,0.0,11.362197379958813,-39.77410888671875,-43.526607513427734,12.699813842773438
SWELL,2520.0,2520.0,00:42:00.00,00:42:00.00,0.0,0.0,-49.455230712890625,-53.280494689941406,2.6825027465820312
IMPACT,2521.184,2521.184,00:42:01.18,00:42:01.18,0.0,9.041782782231275,-32.174888610839844,-35.244014739990234,24.69023323059082
SWELL,2525.056,2525.056,00:42:05.06,00:42:05.06,0.0,0.0,-46.432857513427734,-48.54058074951172,3.198558807373047
IMPACT,2525.312,2525.312,00:42:05.31,00:42:05.31,0.0,8.756116247554647,-38.048065185546875,-46.110206604003906,22.6304874420166
HARSH,2528.0,2528.0,00:42:08.00,00:42:08.00,0.0,15.60122966219168,-47.66822052001953,-53.856510162353516,19.56414031982422
SWELL,2530.112,2530.112,00:42:10.11,00:42:10.11,0.0,0.0,-43.68348693847656,-47.85667037963867,16.151046752929688
HARSH,2534.56,2534.56,00:42:14.56,00:42:14.56,0.0,15.279193955904422,-44.923587799072266,-51.72705078125,9.239791870117188
SWELL,2535.264,2535.264,00:42:15.26,00:42:15.26,0.0,0.0,-44.322147369384766,-50.131202697753906,1.7508163452148438
HIGH_LOAD,2537.28,2543.392,00:42:17.28,00:42:23.39,6.111999999999625,0.5467459375351348,-31.756819287935894,-38.095285733540855,1.0296720763047535
SWELL,2540.32,2540.32,00:42:20.32,00:42:20.32,0.0,0.0,-31.34998321533203,-38.42244338989258,-6.075473785400391
HARSH,2542.176,2542.176,00:42:22.18,00:42:22.18,0.0,15.396903253112484,-27.190675735473633,-31.749439239501953,19.9976806640625
SWELL,2545.344,2545.344,00:42:25.34,00:42:25.34,0.0,0.0,-43.16381072998047,-47.98651123046875,19.745346069335938
IMPACT,2547.456,2547.456,00:42:27.46,00:42:27.46,0.0,10.025568446079614,-37.56521224975586,-45.28324890136719,23.19866180419922
HARSH,2549.536,2549.536,00:42:29.54,00:42:29.54,0.0,16.29708971274781,-48.040000915527344,-55.607452392578125,20.535621643066406
SWELL,2550.72,2550.72,00:42:30.72,00:42:30.72,0.0,0.0,-44.23384094238281,-45.93138122558594,9.211406707763672
HIGH_LOAD,2552.832,2558.432,00:42:32.83,00:42:38.43,5.599999999999909,0.5474746169653127,-44.37906256589022,-49.38946431333368,18.660862142389472
HARSH,2553.12,2553.12,00:42:33.12,00:42:33.12,0.0,17.00586505164044,-38.79783248901367,-44.65250015258789,17.084632873535156
IMPACT,2553.12,2553.12,00:42:33.12,00:42:33.12,0.0,9.96515891659537,-38.79783248901367,-44.65250015258789,17.084632873535156
IMPACT,2555.648,2555.648,00:42:35.65,00:42:35.65,0.0,9.986282888924457,-41.39427185058594,-48.17032241821289,22.664228439331055
SWELL,2555.776,2555.776,00:42:35.78,00:42:35.78,0.0,0.0,-41.943199157714844,-48.88798522949219,26.20012855529785
HARSH,2556.224,2556.224,00:42:36.22,00:42:36.22,0.0,14.858869613800081,-47.01057815551758,-51.190242767333984,15.306648254394531
IMPACT,2557.824,2557.824,00:42:37.82,00:42:37.82,0.0,10.951429849455414,-47.64735412597656,-55.19377899169922,19.303470611572266
HIGH_LOAD,2559.584,2568.448,00:42:39.58,00:42:48.45,8.864000000000033,0.6366085150511752,-42.234433105523635,-47.54359171201857,19.38026821699074
IMPACT,2559.744,2559.744,00:42:39.74,00:42:39.74,0.0,8.295716387463091,-46.348388671875,-58.353492736816406,24.788795471191406
HARSH,2559.776,2559.776,00:42:39.78,00:42:39.78,0.0,21.930402164107498,-46.07643508911133,-53.299522399902344,24.929386138916016
BARRAGE,2560.736,2568.416,00:42:40.74,00:42:48.42,7.680000000000291,1.722128817035232,-40.983007842574374,-46.58839451326869,19.84648013213858
IMPACT,2561.12,2561.12,00:42:41.12,00:42:41.12,0.0,11.716040782763217,-50.0831298828125,-54.272438049316406,21.32372283935547
SWELL,2561.184,2561.184,00:42:41.18,00:42:41.18,0.0,0.0,-44.59446716308594,-49.41514587402344,27.142959594726562
IMPACT,2561.888,2561.888,00:42:41.89,00:42:41.89,0.0,8.761817075290772,-46.33355712890625,-51.7955322265625,17.760841369628906
IMPACT,2562.656,2562.656,00:42:42.66,00:42:42.66,0.0,8.398051176513498,-45.86141586303711,-49.600006103515625,11.88222885131836
HARSH,2563.456,2563.456,00:42:43.46,00:42:43.46,0.0,14.629754643033541,-50.357608795166016,-52.966285705566406,10.694583892822266
IMPACT,2563.744,2563.744,00:42:43.74,00:42:43.74,0.0,9.89143340101761,-34.52647399902344,-40.22223663330078,24.11742401123047
IMPACT,2564.64,2564.64,00:42:44.64,00:42:44.64,0.0,8.50945259469645,-35.26939010620117,-45.0246467590332,33.2064266204834
DRUM_RUN,2565.664,2565.664,00:42:45.66,00:42:45.66,0.0,3.1981556869452787,-39.46683883666992,-45.01617431640625,29.954456329345703
SWELL,2566.272,2566.272,00:42:46.27,00:42:46.27,0.0,0.0,-39.924560546875,-50.023460388183594,24.005535125732422
HARSH,2566.784,2566.784,00:42:46.78,00:42:46.78,0.0,14.140077102647863,-41.97036361694336,-46.04598617553711,13.982933044433594
IMPACT,2566.816,2566.816,00:42:46.82,00:42:46.82,0.0,9.079826452282987,-43.94035339355469,-46.312286376953125,9.883831024169922
IMPACT,2569.312,2569.312,00:42:49.31,00:42:49.31,0.0,10.388296626073004,-44.76925277709961,-51.97532272338867,15.424259185791016
SWELL,2571.264,2571.264,00:42:51.26,00:42:51.26,0.0,0.0,-42.76232147216797,-46.56060791015625,14.023971557617188
IMPACT,2572.832,2572.832,00:42:52.83,00:42:52.83,0.0,10.369832144263501,-44.482261657714844,-47.819122314453125,9.60103988647461
HARSH,2573.856,2573.856,00:42:53.86,00:42:53.86,0.0,30.90394409035664,-45.583213806152344,-54.826499938964844,18.811843872070312
IMPACT,2573.856,2573.856,00:42:53.86,00:42:53.86,0.0,12.720827668888717,-45.583213806152344,-54.826499938964844,18.811843872070312
IMPACT,2575.104,2575.104,00:42:55.10,00:42:55.10,0.0,9.8309674582574,-47.33612823486328,-51.01176834106445,13.309730529785156
SWELL,2576.256,2576.256,00:42:56.26,00:42:56.26,0.0,0.0,-40.285789489746094,-49.862483978271484,24.739727020263672
IMPACT,2576.8,2576.8,00:42:56.80,00:42:56.80,0.0,9.22937029190795,-48.78916931152344,-51.726783752441406,11.27761459350586
IMPACT,2581.184,2581.184,00:43:01.18,00:43:01.18,0.0,9.82522329914501,-53.429405212402344,-57.67591857910156,10.417213439941406
SWELL,2581.44,2581.44,00:43:01.44,00:43:01.44,0.0,0.0,-52.601070404052734,-55.70363998413086,0.9729537963867188
SWELL,2586.592,2586.592,00:43:06.59,00:43:06.59,0.0,0.0,-47.1867561340332,-50.29478073120117,-3.235584259033203
IMPACT,2589.728,2589.728,00:43:09.73,00:43:09.73,0.0,8.924559560954899,-42.347530364990234,-44.829715728759766,17.369853973388672
HARSH,2590.208,2590.208,00:43:10.21,00:43:10.21,0.0,16.263678852991976,-41.31877517700195,-49.145835876464844,18.759857177734375
