second,rms_db,onset,impact,harsh,swell,load,timestamp
2783,-34.476204,1.4026605,0.9425053576180199,0.24061172619835858,-0.33514687,0.6333178244546445,00:46:23.00
2784,-37.902832,0.5409677,-0.39325297518760277,-0.34965543937503296,-1.3759123,-0.3937705422895328,00:46:24.00
2785,-41.38016,0.32606518,-0.8929155900836669,-0.892566816737564,-0.49596456,-0.9025706613674157,00:46:25.00
2786,-36.458447,1.028006,0.3557017089267494,0.08393791298522384,0.6855991,0.22947143423522248,00:46:26.00
2787,-35.02736,1.4239159,0.8904364605518126,0.046203715257473625,0.42158797,0.524532970378265,00:46:27.00
2788,-35.503147,0.6564559,-0.29483872795759414,-0.5866133781543601,-0.7381193,-0.4239543114900809,00:46:28.00
2789,-36.852474,0.2981427,-0.8792364348294217,-0.8599838325809579,-0.1478582,-0.8740144758910849,00:46:29.00
2790,-32.176258,1.2116996,0.4950778837058494,-0.35668861963358506,0.39234588,0.1473497791913886,00:46:30.00
2791,-36.798504,0.61538446,-0.35153079164248585,-0.5488527455677863,-0.6704069,-0.44326687640555,00:46:31.00
2792,-32.660408,0.3775216,-0.7086991826583171,-0.7698988687005553,0.81313884,-0.7326739602370037,00:46:32.00
2793,-27.974602,0.41496247,-0.6174396613000978,-0.7313063494286306,0.81843036,-0.6553318198867834,00:46:33.00
2794,-24.859255,0.74158376,-0.03315784859245382,-0.4211934002115551,0.3279905,-0.18678635378601854,00:46:34.00
2795,-24.804565,0.7373601,0.054845466718213734,-0.21371194789336545,-0.15011019,-0.05849149624734477,00:46:35.00
2796,-25.065966,0.6460007,-0.04634397098727265,-0.12661056789090097,0.25790834,-0.08624808570508832,00:46:36.00
2797,-21.356821,0.8149952,0.23400056143449027,-0.07727173727207508,1.2029408,0.10337850440140389,00:46:37.00
2798,-17.703316,0.8010109,0.24461132721962944,-0.10205258511788685,0.46918705,0.10414720222045824,00:46:38.00
2799,-17.714464,0.6623324,0.004952129172559583,-0.22923876503657387,-0.13031194,-0.08280820121851416,00:46:39.00
2800,-19.243391,0.62986857,-0.09091339372772421,-0.318617954249461,-0.3977288,-0.17682303410454828,00:46:40.00
2801,-20.793154,0.65632874,-0.07813067429436173,-0.33819913746001945,-0.4558424,-0.17833941373676268,00:46:41.00
2802,-22.545897,0.67658436,-0.07146898837931714,-0.33633566823541555,-0.17033722,-0.17325044876156354,00:46:42.00
2803,-21.959093,0.68302405,-0.06840684907857568,-0.3633741147997581,0.26537755,-0.18210496165858836,00:46:43.00
2804,-20.48643,0.71793944,0.006676642770248867,-0.3270996903708455,0.18689883,-0.12221194086473984,00:46:44.00
2805,-21.187866,0.7855541,0.14906376493637127,-0.19155675767104743,-0.3773873,0.010708182270774138,00:46:45.00
2806,-22.920715,0.73680645,0.043494150973966215,-0.2309473512365762,-0.36208168,-0.06649906720507072,00:46:46.00
2807,-24.016043,0.7831599,0.10697922705745976,-0.18913594562065608,-0.13754505,-0.012932039589709149,00:46:47.00
2808,-23.125166,0.9354924,0.4482758943750252,0.1176235614152244,0.54503655,0.30722692673562924,00:46:48.00
2809,-21.661663,0.9176328,0.6428650096165731,0.5188291998641503,0.15996784,0.5655768831112749,00:46:49.00
2810,-22.039314,0.8947821,0.6155688972363144,0.5303281176011766,0.050568596,0.5520613737096727,00:46:50.00
2811,-22.318346,0.7778727,0.17118103831612688,-0.1310853463324276,-0.19027886,0.046036887801253985,00:46:51.00
2812,-23.76583,0.70835775,-0.04622767642717043,-0.35501344996539075,-0.5106885,-0.16781724349478896,00:46:52.00
2813,-25.827147,0.8552711,0.17934269632059804,-0.2098705026850067,-0.006930189,0.020949828964035515,00:46:53.00
2814,-23.578056,0.7493908,0.05561617996543925,-0.2625773422780347,0.53910524,-0.07177805974092058,00:46:54.00
2815,-22.219393,0.78187555,0.14239171205175763,-0.20461366878921364,0.19557884,0.002902635955174723,00:46:55.00
2816,-22.25973,0.9140461,0.36096550036877684,-0.06915642576965858,-0.07689857,0.18405492464369047,00:46:56.00
2817,-22.76748,0.8622787,0.32818505405541837,-0.0023521057551646385,-0.025464347,0.18769076775912136,00:46:57.00
2818,-23.427689,0.85321516,0.3349558606505857,0.0832714085470807,-0.29716852,0.2238195191442732,00:46:58.00
2819,-24.448112,0.8343962,0.31080136053705193,0.07671327570857706,0.25477353,0.20787945498558177,00:46:59.00
2820,-22.011484,0.9007505,0.430411827862641,0.08061660842691805,0.7153164,0.28232112210287963,00:47:00.00
2821,-20.032555,0.93044263,0.5029250568964276,0.10508710893391973,0.5078661,0.33676961165929853,00:47:01.00
2822,-19.634684,0.90496373,0.45456565255566866,0.06268102078265891,0.039162543,0.291482188650188,00:47:02.00
2823,-20.691156,0.97899973,0.46821888139845075,-0.04275040420286765,-0.29469368,0.26095963011984763,00:47:03.00
2824,-23.167877,0.9411654,0.45440955040956915,0.07060362693453337,-0.106706485,0.28835855458932813,00:47:04.00
2825,-21.625774,0.79026324,0.2287856358351402,-0.06159767363003802,0.45869073,0.10815345603807916,00:47:05.00
2826,-20.849865,0.9628177,0.5059701327038075,0.041040811705143926,0.20375569,0.31170342088737163,00:47:06.00
2827,-20.578289,0.79476744,0.2363192973284915,-0.07816839994053816,0.09333136,0.10937660573435871,00:47:07.00
2828,-20.968681,0.8609061,0.36039068838148347,-0.0052653669403798006,-0.3247747,0.2077974392094756,00:47:08.00
2829,-23.851208,0.92818743,0.4820366681163616,0.11759330174138256,-0.680196,0.3167419796008647,00:47:09.00
2830,-26.509413,1.0994027,0.7342869232158142,0.23431004021305052,-0.11893949,0.5003651030964569,00:47:10.00
2831,-25.53198,1.0874535,0.6799272454772525,0.15152299563491448,0.25775984,0.4448391265461817,00:47:11.00
2832,-26.030043,0.81037116,0.2898749867112502,0.0440304958175185,-0.5332457,0.1708446283656803,00:47:12.00
2833,-29.389757,0.71451586,0.10514460556716276,-0.02148467502392562,-0.4484709,0.031042206212627477,00:47:13.00
2834,-29.233685,1.7236257,1.6027870137292388,0.8487456521942568,-0.96384126,1.269341430466582,00:47:14.00
2835,-39.273716,0.8334707,0.1834707685217183,0.27878007055634546,-1.9496472,0.19337953563830934,00:47:15.00
2836,-37.359486,1.4016607,1.01320571298149,0.7824077941770597,1.0064656,0.9077516438270756,00:47:16.00
2837,-37.73589,1.0058815,0.4223912254393809,0.3629509136469965,-0.48656675,0.3786032159857087,00:47:17.00
2838,-41.746735,1.1151901,0.5364393179802568,0.5128100910935554,-2.412639,0.5118064782575286,00:47:18.00
2839,-46.46146,0.8926461,0.17277538177560042,0.30815569477948707,0.9514191,0.19899269063828046,00:47:19.00
2840,-42.02522,0.874244,0.11626675958771607,0.19436323379797596,-1.7349944,0.13402883328243584,00:47:20.00
2841,-45.812435,1.0513371,0.40712079092026576,0.5696207682747648,2.135107,0.4498546164541489,00:47:21.00
2842,-34.110897,1.760392,1.732355296564858,1.5028917068219738,0.45014337,1.6145877426393282,00:47:22.00
2843,-39.471794,0.88395876,0.25142740077330283,0.3617693222635052,-0.4593399,0.27577304366275174,00:47:23.00
2844,-39.726315,0.86702025,0.18896360048022612,0.2294535116836787,-1.7258908,0.1828260498391132,00:47:24.00
2845,-44.459923,0.61768526,-0.36077374637072523,-0.27308477441746704,0.8680026,-0.3411043881429638,00:47:25.00
2846,-35.23322,1.3789914,0.9480620714413984,0.4740520104364908,0.40012482,0.7428464410508897,00:47:26.00
2847,-37.603104,1.1573308,0.6937589071867916,0.7967309156447033,-0.8450139,0.7249855667513837,00:47:27.00
2848,-42.941807,0.59671134,-0.4225094124381502,-0.41322470326305455,-0.4143941,-0.42860331354734005,00:47:28.00
2849,-38.42957,0.98122185,0.2692976503287254,0.0046061722092775115,0.4962527,0.1463625176874552,00:47:29.00
2850,-35.103092,1.1274301,0.5549985963330836,0.2864919886873979,-0.6943321,0.4394041809334004,00:47:30.00
2851,-44.493843,0.6544666,-0.1614418223723802,0.13564518481896098,-1.4732956,-0.06325638587679903,00:47:31.00
2852,-42.290565,1.0680178,0.5225405632231963,0.601271448450643,-0.52424335,0.5299765752290873,00:47:32.00
2853,-47.970352,0.6085719,-0.08949649942866635,0.5993571812020096,-0.56800705,0.15306130409811683,00:47:33.00
2854,-44.096806,0.93663573,0.323024793913368,0.6539116736253364,-1.021109,0.4364647674133222,00:47:34.00
2855,-48.74652,0.5655574,-0.3497928095515058,0.08786330571195018,-1.0654174,-0.19850126019856693,00:47:35.00
2856,-49.691746,0.5429671,-0.4261681119028845,-0.02680373297033708,-0.9971246,-0.29064880549635735,00:47:36.00
2857,-50.90122,0.5162637,-0.6796083323128247,-0.5481722533622729,-0.77892554,-0.6415110177156648,00:47:37.00
2858,-50.68462,0.49585795,-0.7337960489166602,-0.5891330161202808,-0.5528479,-0.6868019888011299,00:47:38.00
2859,-49.109188,0.5404609,-0.43483377905464377,-0.12061395675816411,-0.18093324,-0.33487847805212456,00:47:39.00
2860,-45.981174,0.7568982,-0.008729954055943796,0.25171837907506345,1.8549674,0.06576787686873355,00:47:40.00
2861,-36.036636,1.5980098,1.192633336604331,0.5709659444952895,0.8113413,0.931647472699898,00:47:41.00
2862,-38.486603,1.2987717,0.6368122412071362,0.020184200781381268,-1.2446153,0.3739559901320957,00:47:42.00
2863,-46.30767,0.7349042,-0.06389624322540965,0.6465247434380031,-1.7373353,0.21500348700408606,00:47:43.00
2864,-41.752323,1.0451386,0.237030178010917,-0.11573270929841196,2.4339504,0.0810345636671579,00:47:44.00
2865,-36.445095,1.3654808,0.9538294342851542,0.723284147371065,-1.7827067,0.8492747896763734,00:47:45.00
2866,-49.097958,0.49688095,-0.5673278055876354,-0.33722051726900554,-1.5828254,-0.49682494502330715,00:47:46.00
2867,-42.955322,0.8315212,-0.01526657626629753,-0.13176949341321403,0.25468066,-0.08333145283763134,00:47:47.00
2868,-48.06793,0.65716815,-0.4461897564613495,-0.45268891621910223,0.6909835,-0.46496756508798226,00:47:48.00
2869,-35.190147,1.3772044,0.7574210772663865,0.014851871797106569,0.48784485,0.44781980946584926,00:47:49.00
2870,-40.650906,1.2159592,0.6056165858968531,0.4555500876834544,-1.7218803,0.5351344634678553,00:47:50.00
2871,-48.032692,0.5171219,-0.6338168133837427,-0.4885663508161775,-1.0945557,-0.5871944522874422,00:47:51.00
2872,-42.844433,1.0184116,0.3612341168787939,0.6557057455691723,2.3529902,0.47456490376002114,00:47:52.00
2873,-34.673782,1.5282476,1.3766085900119707,1.5862209131637977,0.0181823,1.4590402323073217,00:47:53.00
2874,-38.138264,1.0979419,0.4592699863168125,0.2800232581119521,0.2707463,0.3712473529372798,00:47:54.00
2875,-36.875164,1.4421077,0.886379054411088,0.22098714260431965,-1.3709162,0.5997966657989084,00:47:55.00
2876,-44.591316,0.4916201,-0.7572302836265973,-0.8557002632901395,-1.3390368,-0.8021709645100166,00:47:56.00
2877,-44.346607,0.47070077,-0.7741126466050511,-0.8387820493618103,-0.40568313,-0.8053561884013276,00:47:57.00
2878,-43.458958,0.488248,-0.7317195949176806,-0.7964981978768957,-0.38754907,-0.7622188697263732,00:47:58.00
2879,-43.1692,0.50058436,-0.7233492253193727,-0.8162472031162249,-0.65712845,-0.7647124626232493,00:47:59.00
2880,-43.943913,0.50218266,-0.7082494841538552,-0.7709803366390564,0.5600821,-0.7402882100887247,00:48:00.00
2881,-36.268,1.5470895,1.30667260813299,1.0947067678787574,-0.44826654,1.2048629009733736,00:48:01.00
2882,-45.71869,0.55656093,-0.5569230937401184,-0.3767722057529908,-1.800703,-0.4891151004443851,00:48:02.00
2883,-46.579758,0.48251444,-0.7890933574476281,-0.7598539889366367,-0.26447675,-0.7812354345644508,00:48:03.00
2884,-42.34026,0.9207494,0.06651003987395024,-0.14585675370647105,0.21242148,-0.0361640030065026,00:48:04.00
2885,-45.2882,0.55394113,-0.5855311533377456,-0.5997059754861701,-1.2317992,-0.6042907592374294,00:48:05.00
2886,-44.34614,0.5069122,-0.7214051802879028,-0.7490265577868535,0.23405719,-0.7362043654395706,00:48:06.00
2887,-40.542187,0.48858297,-0.6910313209261958,-0.6700695076385277,0.34505737,-0.6803708468725816,00:48:07.00
2888,-38.22787,0.5712751,-0.4692566869189823,-0.4544452177146693,-0.1276413,-0.46428433017562926,00:48:08.00
2889,-37.91239,0.58737016,-0.43806157622468994,-0.4277194842193129,-0.44352522,-0.4341702710061696,00:48:09.00
2890,-38.617935,0.56614834,-0.5138684166281962,-0.5537468392955729,-0.7683857,-0.5305060519286482,00:48:10.00
2891,-40.80521,0.5372842,-0.4876274408002454,-0.36633415003931785,-0.47400042,-0.4457399690586778,00:48:11.00
2892,-37.392868,0.62040395,-0.341937643818681,-0.31423975924201486,0.93911254,-0.3307151900966375,00:48:12.00
2893,-31.909004,0.7544427,-0.04168019223426492,-0.15970946959866295,1.230925,-0.08945160741238951,00:48:13.00
2894,-26.10016,0.66592443,-0.1650037559042039,-0.29637522126031746,1.4793804,-0.2086448862110032,00:48:14.00
2895,-19.832724,0.6688552,-0.13767681507960408,-0.3194220408429501,1.1908392,-0.19276980048247908,00:48:15.00
2896,-17.364613,0.663678,-0.08746195142535036,-0.18960335914728704,0.43611652,-0.10596582606851494,00:48:16.00
2897,-16.6577,0.6448483,-0.1080660293690396,-0.22110406064412869,-0.44912276,-0.13093410089214078,00:48:17.00
2898,-21.700315,0.6424296,-0.1987328308524181,-0.35774035649730057,-0.90039885,-0.24594387340064863,00:48:18.00
2899,-21.05116,0.74581474,0.005794795504566041,-0.24573480630924116,1.013565,-0.08010590981555564,00:48:19.00
2900,-16.792273,0.9354664,0.3919096774289411,0.026681458895157186,0.87052155,0.25797944803308087,00:48:20.00
2901,-14.924645,0.7879754,0.2626498917196619,0.23435647606534496,0.4550505,0.26986024982951107,00:48:21.00
2902,-14.890802,0.7950666,0.283050811426147,0.33072437877113287,0.22687466,0.32761817055921055,00:48:22.00
2903,-14.654971,0.87415767,0.3885068303195352,0.3862554528235899,0.017618462,0.415683382218149,00:48:23.00
2904,-16.071127,0.99594843,0.4959010123942093,0.18232783448655301,0.08624885,0.38679107145535596,00:48:24.00
2905,-16.485035,0.9498776,0.42023211071398964,0.09451957884261285,-0.09028999,0.3025640997279444,00:48:25.00
2906,-18.370466,0.7858282,0.20368835606097865,0.10534913477733018,-0.43064845,0.1769611259108973,00:48:26.00
2907,-20.331507,0.7807081,0.19283788471120322,0.13682823087365065,-0.4874759,0.1809057765634709,00:48:27.00
2908,-22.740492,0.8167634,0.20623152406456532,0.09536491562181643,-0.43465957,0.168730507297629,00:48:28.00
2909,-23.613766,0.9292294,0.3910058691972998,0.168201923576671,0.19877873,0.30067350509342833,00:48:29.00
2910,-22.75017,0.9532574,0.4186835607070295,0.12663791550471232,-0.09364727,0.300540789524242,00:48:30.00
2911,-23.846127,1.0916195,0.5948769850352533,0.07670983845257934,0.40212706,0.38053569082886646,00:48:31.00
2912,-23.263002,1.9035577,1.9126616235244482,0.8913433824250557,0.22735088,1.4773534374851975,00:48:32.00
2913,-25.40747,1.5001968,1.2754389568647717,0.5750004780941772,0.027867708,0.97396783509163,00:48:33.00
2914,-26.81644,1.9578447,1.8573503914400538,0.6278753746080027,0.34295094,1.3375714424133531,00:48:34.00
2915,-26.138197,1.7091385,1.5799505353845709,0.6470687225568247,0.6279258,1.17995589318219,00:48:35.00
2916,-26.454357,1.4951161,1.1362883371060148,0.20660697217849142,0.3847688,0.747933100769367,00:48:36.00
2917,-26.639435,1.5684345,1.4614019855971565,0.9184242942568956,0.04900242,1.2104314816106077,00:48:37.00
2918,-28.370026,1.1257031,0.5860351364980219,0.013451750649028598,0.08262327,0.3435087000294863,00:48:38.00
2919,-26.642212,1.2756274,0.8445438953489228,0.31377237243191697,0.36022475,0.627455769485281,00:48:39.00
2920,-27.596651,1.4771892,1.142871425672688,0.3750996590847403,0.39396948,0.8188471809559295,00:48:40.00
2921,-25.865416,1.6594129,1.3537185294748533,0.33189939259136775,0.8323938,0.9367393740117617,00:48:41.00
2922,-26.085724,1.3714112,0.9093260818934134,0.016518200979172403,-0.58564764,0.542623427515601,00:48:42.00
2923,-28.282942,1.4116802,1.1641273048966436,0.803121627012761,0.37931967,1.0010530331027592,00:48:43.00
2924,-30.364605,1.6082785,1.2622047090175594,0.48883290594301027,-1.3547894,0.939679601115807,00:48:44.00
2925,-37.20355,0.7905273,-0.06649107044823914,-0.3449151913532969,-0.44574192,-0.19265630355631932,00:48:45.00
2926,-36.43754,1.0868809,0.552775976566837,0.3790916665780364,-0.31717598,0.4579762946348156,00:48:46.00
2927,-31.147552,1.4580466,0.9515993655369198,0.12822179506879558,1.8169925,0.6149655722207936,00:48:47.00
2928,-30.686186,1.3823761,0.9564214287464181,0.3010169332424309,0.6825447,0.6774995616338746,00:48:48.00
2929,-28.247686,1.1374555,0.6746414858558594,0.2737024466046027,0.23444031,0.49855996095344696,00:48:49.00
2930,-26.312836,1.2872967,0.9491108481445352,0.31759180854304786,1.4969225,0.6714654703606847,00:48:50.00
2931,-21.502316,1.1723001,0.6920635106966113,-0.02066112915453124,0.9254954,0.40120720656460307,00:48:51.00
2932,-20.79226,1.6813973,1.4660317348214909,0.3055656190142625,0.35673591,0.9920199121893859,00:48:52.00
2933,-21.268972,0.9755569,0.4280213648036561,-0.0649440508155971,0.42175782,0.2278466615278451,00:48:53.00
2934,-19.469688,1.0860637,0.4725893041031599,-0.30608084067452307,1.3130145,0.1698717849612037,00:48:54.00
2935,-14.689152,1.4625431,1.177501781177091,0.19040372641304862,1.1154016,0.7878302576300609,00:48:55.00
2936,-13.827069,0.98483294,0.5626265245832928,0.19180686896868962,0.6209258,0.4242699755902646,00:48:56.00
2937,-12.780546,1.0277365,0.6668978879543482,0.29855925834789954,0.35583213,0.5291626189595522,00:48:57.00
2938,-13.367152,1.00746,0.6222823680292106,0.24429545200921038,0.2500926,0.4800712231775001,00:48:58.00
2939,-14.209533,1.0621957,0.6793327044452305,0.23738423275169715,-0.04971208,0.5099729063465824,00:48:59.00
2940,-15.380923,1.1229968,0.7328007087296642,0.17285177394954374,-0.052655637,0.511955235450104,00:49:00.00
2941,-18.873602,0.96242833,0.44907203270631635,-0.01548860858535508,-0.55658036,0.2640776980156001,00:49:01.00
2942,-18.723347,1.3178115,0.9024441501777546,0.016783641259151452,0.9039578,0.5503746174332983,00:49:02.00
2943,-17.036018,1.0759827,0.557004743562207,-0.12175892043860694,0.04865317,0.2938010052645643,00:49:03.00
2944,-19.923077,0.87537134,0.2102122337690694,-0.2794805029208151,-0.1456016,0.023577364619750026,00:49:04.00
2945,-19.437143,1.2986839,0.8453174142758734,-0.004012477236229264,0.066356905,0.5077683861683959,00:49:05.00
2946,-20.746367,0.94256264,0.27941132876881863,-0.27793591833601083,0.054060686,0.0664694016806849,00:49:06.00
2947,-21.998672,0.9486038,0.22721042155004118,-0.38022786114025864,-0.0034716818,-0.004806394498752275,00:49:07.00
2948,-21.606958,1.0766548,0.4677753478800669,-0.21571364393781328,0.32094985,0.2033068801417932,00:49:08.00
2949,-21.36518,1.0417312,0.40942280075428955,-0.24567680802236172,0.1141247,0.15721064218029016,00:49:09.00
2950,-21.121252,0.9752666,0.31993881955867914,-0.24097131161527907,0.32925048,0.10671231863781616,00:49:10.00
2951,-20.508785,0.82507706,0.1065284431752131,-0.30894542926414803,0.531097,-0.046771311388198504,00:49:11.00
2952,-18.390972,1.1674222,0.6729040540893496,0.0236726652666863,0.66595954,0.4241729362235455,00:49:12.00
2953,-16.704304,1.0119145,0.4864562752861315,-0.03746661925842432,0.78502125,0.29001662008960816,00:49:13.00
2954,-14.897245,0.87947106,0.3268956319733853,-0.05718620065665056,0.51672196,0.18819612829731683,00:49:14.00
2955,-14.6516,0.8522368,0.3008985373644413,-0.0448226781736871,0.3749683,0.17664917042278744,00:49:15.00
2956,-13.876113,0.9486445,0.4341530389543251,-0.001186717868902326,0.22016212,0.27572809638742374,00:49:16.00
2957,-14.986588,0.84826714,0.2913518783622279,0.058438956675197176,-0.76419735,0.21800574000568199,00:49:17.00
2958,-21.778923,0.9024533,0.380792190821704,0.2533760939746981,-1.4495069,0.3369181279044283,00:49:18.00
2959,-25.218164,1.0831758,0.6972205602104399,0.4979996769072919,-0.06391817,0.6082236107679068,00:49:19.00
2960,-24.798004,1.1057386,0.6586935077726439,0.2992547186770145,-0.7861622,0.5090960855714928,00:49:20.00
2961,-31.202688,0.7162834,0.019671039121444547,0.043112334730487735,-1.0693223,0.017815740702113697,00:49:21.00
2962,-31.812273,0.87246346,0.0509373941516142,-0.3057781561773122,-0.18204422,-0.09310553047867232,00:49:22.00
2963,-33.697475,0.5248314,-0.5905230009798573,-0.7519802530723038,-1.1465178,-0.6484410387731682,00:49:23.00
2964,-34.818874,0.87976414,-0.028480829308837028,-0.47626105330245677,-0.12973334,-0.21125565855983897,00:49:24.00
2965,-33.61382,0.75336134,0.05015726937362401,-0.017449684837770426,-0.08931961,0.009411858302635641,00:49:25.00
2966,-37.55585,0.52738905,-0.30583016577411865,-0.13762982377353986,-0.79171157,-0.2558462954988046,00:49:26.00
2967,-35.141327,0.7397902,-0.06952181240400675,-0.19689633619884564,-0.8560586,-0.12949966579301916,00:49:27.00
2968,-39.14051,0.65074706,-0.20468906454897481,-0.2077426129015276,-0.8018759,-0.2232901054522827,00:49:28.00
2969,-39.84158,0.6391998,-0.23276464530658383,-0.23105101383313667,-0.36366886,-0.2506914308248015,00:49:29.00
2970,-39.546776,0.64354986,-0.23059420379647907,-0.22089969576371657,-0.11047681,-0.243112714808689,00:49:30.00
2971,-37.838364,0.702934,-0.16141475333892882,-0.25107426280543144,-0.17486773,-0.20871659173980328,00:49:31.00
2972,-37.97809,0.9630138,0.46514010989069093,0.6123155039965286,-0.6244345,0.4964656313935299,00:49:32.00
2973,-40.6229,0.6588356,-0.19957465302256705,-0.1518461428349374,-0.9055992,-0.19807129590987263,00:49:33.00
2974,-41.465714,0.49887684,-0.538352609723821,-0.49989793436514196,-0.080577925,-0.534795071484873,00:49:34.00
2975,-38.09207,0.8629496,0.25811152072754523,0.22806052653213432,0.459614,0.21515436869101878,00:49:35.00
2976,-36.662758,1.0617611,0.5377023713097056,0.31088116731040144,-0.3513737,0.4207421225772829,00:49:36.00
2977,-37.860207,0.83325326,0.10675217128276382,0.014950115853878265,0.17792632,0.052940352577432424,00:49:37.00
2978,-36.056625,0.7026783,-0.15016962497649572,-0.3091131295172052,-0.22440943,-0.22593834743315327,00:49:38.00
2979,-33.838985,0.8493979,0.1244974977409164,-0.11446483468322592,0.10244683,0.01760635691036202,00:49:39.00
2980,-37.122395,0.99724656,0.48253547262914515,0.47848485221887904,-0.47668514,0.45637869712596024,00:49:40.00
2981,-35.74375,0.9951658,0.5702452542132573,0.794627366696442,-0.072644904,0.6394840587388315,00:49:41.00
2982,-35.83129,1.0770999,0.7489599065057809,0.9274019650675803,-0.0090052495,0.789743789254295,00:49:42.00
2983,-35.947136,1.0092435,0.7619029389457438,1.342517477231322,-0.33720973,0.9659663376779704,00:49:43.00
2984,-37.549313,0.9627466,0.448356008693001,0.5530396650889333,-0.5219649,0.4661810214233974,00:49:44.00
2985,-38.349823,0.85617834,0.23077118595216783,0.24481739297668498,-0.50494933,0.2103409032987999,00:49:45.00
2986,-39.157,0.583689,-0.2663109299040119,-0.1795360607173995,0.36171725,-0.2502566257701512,00:49:46.00
2987,-32.63416,1.3331851,0.8181135410277431,0.18666616892244223,0.62530464,0.5562839684137852,00:49:47.00
2988,-38.478893,1.0221167,0.49685229387326946,0.5781441024513032,-2.2651906,0.5063709994987966,00:49:48.00
2989,-43.18379,0.6714418,-0.12773890630482734,-7.927439288816062e-05,-0.85411066,-0.10869043472168388,00:49:49.00
2990,-43.390846,0.7426863,-0.03958406539999331,0.0326354053782096,0.23248872,-0.04218572259575433,00:49:50.00
2991,-37.067307,1.4313912,0.95999915877204,0.2741437330998096,0.6712991,0.6602698942643287,00:49:51.00
2992,-41.73329,0.64755535,-0.1263171835989496,0.12908993926381462,-0.4969906,-0.046726427356091095,00:49:52.00
2993,-35.90688,0.49541435,-0.42423870649316414,-0.3166745112341158,1.4106911,-0.3867601003772284,00:49:53.00
2994,-29.841814,0.4402421,-0.4640773661639417,-0.32321500123119273,0.6382082,-0.4003064916559117,00:49:54.00
2995,-27.698277,0.5310008,-0.3467556739044096,-0.31451382897906344,-0.117113635,-0.32252878644360944,00:49:55.00
2996,-27.519201,0.6132694,-0.18671881291743328,-0.19280982734414598,0.17125498,-0.18100670767487548,00:49:56.00
2997,-26.26858,0.79570395,0.17001129407220486,0.1338761345413139,0.52021956,0.16001977776356408,00:49:57.00
2998,-22.628958,0.7860585,0.22172501774984643,0.15000644576169206,0.44511506,0.19810397654084705,00:49:58.00
2999,-23.060629,0.77269596,0.12426786029681934,0.030904744511494508,0.070305035,0.09900368715192354,00:49:59.00
3000,-22.651667,0.7278924,0.05261767212096069,0.004397200477144119,-0.016667599,0.04892367429148256,00:50:00.00
3001,-22.888483,0.6959817,-0.0032137915924883628,-0.027916140589866523,-0.053900205,0.0021811878430672677,00:50:01.00
3002,-22.29299,0.7048819,0.03249976755558048,-0.0028892031284066216,0.16469657,0.03215028813474161,00:50:02.00
3003,-21.763731,0.6751535,-0.023138499236062992,-0.03970356447951702,0.110811636,-0.012732467800082435,00:50:03.00
3004,-21.130138,0.6254472,-0.10116471030715112,-0.08274282916799888,0.24049646,-0.07578370932364115,00:50:04.00
3005,-19.67073,0.7320704,0.12590667157886842,0.0492856064888005,0.27854794,0.10967618885058282,00:50:05.00
3006,-18.841364,0.7045925,0.07075880365627979,0.011628900998890197,0.29015008,0.06571653579398797,00:50:06.00
3007,-19.31302,0.7417857,0.09913311577990525,-0.018771141734431458,-0.037649106,0.06847574173615124,00:50:07.00
3008,-18.009611,0.71132094,0.08193136022349931,0.038577580898627756,0.19452535,0.08506165498027704,00:50:08.00
3009,-18.613638,0.7029215,0.06409354716652388,0.037696133800726075,0.19525474,0.07326631143904727,00:50:09.00
3010,-17.452728,0.78016394,0.2645523917904055,0.18253541977808543,0.037633065,0.24437283571697802,00:50:10.00
3011,-18.895655,0.7257282,0.13663796148577687,0.15149661795910066,0.26381335,0.15973936562518312,00:50:11.00
3012,-16.26033,0.61235195,0.0004883148150682165,0.10773784393724277,0.22243701,0.06239582554853441,00:50:12.00
3013,-16.7895,0.56294173,-0.08784190730890594,0.07826072086572534,-0.23701796,-0.001086656328076946,00:50:13.00
3014,-18.767807,0.5215853,-0.16036383443502028,0.0871302536011218,-0.14418024,-0.041332819877242424,00:50:14.00
3015,-16.799616,0.5322664,-0.12577969224763508,0.09035649533054904,0.09579929,-0.017531483433081443,00:50:15.00
3016,-18.83855,0.50976825,-0.19030763092666006,0.037564333949519385,-1.2092439,-0.08004756356352967,00:50:16.00
3017,-24.79366,0.5091547,-0.28912049148076024,-0.09315220140859655,-1.5458163,-0.1989100383121978,00:50:17.00
3018,-29.779123,0.49802324,-0.4357360975013327,-0.28061456840353166,-0.3193626,-0.3609286756276894,00:50:18.00
3019,-25.424961,0.8422763,0.1052231366209461,-0.2029266035879947,0.041700467,-0.008181098841973189,00:50:19.00
3020,-28.578056,1.3435047,0.9927135682638862,0.5048692142910555,-0.6395218,0.7837987410191924,00:50:20.00
3021,-33.052696,0.8561232,0.10040083019065947,-0.1748830725757047,-0.76040757,-0.017228489923883473,00:50:21.00
3022,-29.961346,1.3474407,0.8789936899282031,0.21406950324444154,0.20849219,0.6020497522928342,00:50:22.00
3023,-35.548687,0.8656084,0.26120557556672375,0.2666061020082617,0.3567026,0.2441688902289392,00:50:23.00
3024,-27.48607,1.7072645,1.4489531584431494,0.5053466584368296,0.47677585,1.0603007666099675,00:50:24.00
3025,-30.72371,1.0291615,0.4607363960595722,0.09865354640925615,0.0010358022,0.30128261342731905,00:50:25.00
