second,time,loudness_db,onset,centroid_hz,flatness,zcr,low_db,low_onset,center_db,noncenter_db,audibility,impact_score,drum_score,swell_rise_db,harsh_score,barrage_score,burden,center_advantage_db,timestamp
2534,2534.496,-41.42470439787834,1.2776831119291243,1661.7875029882673,0.0432603193386908,0.13002457157258066,-49.328781004874934,0.581911402363931,-35.81442617600964,-47.28565683672505,0.9996702378795993,1.868860308269855,0.10488417301526715,11.280150739153928,4.068994707507578,0.03020771217160217,0.4066992383192769,11.471230660715412,00:42:14.00
2535,2535.488,-41.27962764616935,0.9594413666955887,1657.7794704447176,0.0406518678271001,0.12410219254032258,-47.19127359697896,0.4189517175959003,-42.15891918059318,-43.24447508781187,1.0,1.417416889704643,0.22692730735720545,10.599753762522045,3.827228446913828,-0.018959108760121565,0.4319062544790454,1.0855559072186867,00:42:15.00
2536,2536.496,-36.866310596466064,0.9715045914053917,1822.8453084179596,0.05419462441932406,0.1403656005859375,-42.66486382484436,0.4689899478107691,-42.793959975242615,-37.93816268444061,1.0,1.9589179834736354,0.2035965449808831,3.7211732451913004,5.211762477042268,-0.05257181987677829,0.47064070323662555,-4.855797290802,00:42:16.00
2537,2537.504,-33.16195414143224,0.8735803596435054,1873.8918917062351,0.05593695719876593,0.15269027217741934,-38.58729897775957,0.4420033750995513,-41.165355436263546,-33.92064445249496,1.0,1.9941733653376033,0.3159968254603354,0.0,5.518906272407445,-0.05255919447301488,0.49917955651916907,-7.244710983768586,00:42:17.00
2538,2538.496,-33.27155488537204,0.8383027536253775,2065.04909293728,0.08172929046615474,0.17502520161290322,-39.57653193319997,0.41819855330451844,-40.47081522787771,-34.07686762655935,1.0,2.7451314322539515,0.35155861011948936,0.0,7.880018956833971,-0.002896839542782481,0.5336980486288865,-6.39394760131836,00:42:18.00
2539,2539.488,-32.19737822009671,0.9191016362559411,2055.117884923013,0.07626716083576598,0.16959110383064516,-39.38243016889018,0.4964313949308088,-32.4048878454393,-33.779359140703754,1.0,2.700359320856845,0.47320011006900264,0.0,7.412991814482951,0.09596654467623342,0.5604213709896396,1.3744712952644584,00:42:19.00
2540,2540.496,-30.83402806520462,0.9141850234009326,1902.023508862145,0.05378633079817514,0.14837646484375,-36.901302099227905,0.4702652106061578,-34.46932107210159,-32.14094179868698,1.0,2.030252587456791,0.7920785837871607,0.0,5.378374647975875,0.1885640503097272,0.5772224483993217,-2.3283792734146127,00:42:20.00
2541,2541.504,-30.31110369774603,1.0815870223506805,1974.7949946234462,0.07521301664171676,0.14260962701612903,-36.88312432073778,0.5417924494512619,-27.91943617789976,-33.89361436905399,1.0,2.8456145637456642,0.7474318855808186,0.0,7.1858546667449685,0.20737514605794635,0.589935031113092,5.974178191154235,00:42:21.00
2542,2542.496,-30.279426820816532,1.1316006741216105,1963.9138710080113,0.07918931039110302,0.13301726310483872,-35.66647141979587,0.5817784491565919,-23.87850053848759,-36.84574902442194,1.0,3.0010190370203027,0.5231999833118324,0.0,7.464693835644668,0.20358430535828284,0.5604319429047485,12.96724848593435,00:42:22.00
2543,2543.488,-36.7173709254111,0.794188444652865,1969.0435510068853,0.07758105606321361,0.15596648185483872,-44.30715105610509,0.2972465830464517,-36.87952053931452,-40.6010374253796,1.0,2.460683388938485,0.04587405199102369,0.0,7.320324998759286,0.1486752696045004,0.46814957111197414,3.7215168860650834,00:42:23.00
2544,2544.496,-43.862942576408386,0.7641410361975431,1322.0309101105465,0.016272626940917648,0.08782958984375,-47.07975137233734,0.24456338817253706,-42.75275123119354,-48.333172082901,0.9864680707454682,0.3249907082665166,-0.34763398909029,0.0,1.3795476244452896,-0.2615572601645488,0.31454418746272433,5.5804208517074585,00:42:24.00
2545,2545.504,-45.34772540676978,1.274436431546365,1382.1518763782474,0.0237847372153473,0.09935735887096774,-49.397916363131614,0.44956218114783686,-38.770147262081025,-52.4272204983619,0.9276122616183372,1.1285460353210113,-0.4500605638201904,0.0,1.993547378948085,-0.09713614102403681,0.27224172835083116,13.657073236280873,00:42:25.00
2546,2546.496,-45.169448975593816,0.862531780235229,650.4150016719747,0.0007543131763550614,0.028619581653225805,-46.14819791240077,0.2778792321201293,-48.89616960094821,-46.71636384533298,0.9551699792185138,-0.2570206092476271,-0.17292677998872552,0.0,-0.5538358450114368,-0.0357595856952902,0.2520823836596654,-2.1798057556152335,00:42:26.00
2547,2547.488,-45.40749125326833,1.529089445789014,1071.9066908742686,0.0069303376198325125,0.04635521673387097,-47.44951789609848,0.44438301591623214,-42.36932877571352,-49.80916250905683,0.9076708516766948,0.7782488560180526,0.14507943307213136,0.0,0.17964776582987135,0.3199711669277341,0.30275504478099374,7.439833733343309,00:42:27.00
2548,2548.496,-49.625240325927734,1.6715216562151909,1511.0340497812354,0.02892078702279827,0.0993804931640625,-52.67424547672272,0.4184478532988578,-43.93691658973694,-57.8000602722168,0.7252242267131805,1.418898869585644,0.12607344611100485,0.0,1.9856559170502985,0.46276964836946816,0.3472702569611491,13.863143682479858,00:42:28.00
2549,2549.504,-47.26431052915512,1.4439339522392518,2099.4422685597183,0.05638087160074177,0.17100869455645162,-51.944119361139116,0.4944916929929487,-39.30543001236454,-57.474425408147994,0.8015291583153509,2.149733624910477,0.32926451580130683,0.0,4.473560014643029,0.7108077334418447,0.3965409381387084,18.168995395783455,00:42:29.00
2550,2550.496,-45.309426953715665,1.5832002956059672,1488.81379796746,0.028940510290164097,0.08316532258064516,-47.645519010482296,0.5282999505439112,-38.267859920378655,-51.729465853783395,0.876792710827243,1.5228195624701066,0.4077885867128729,0.0,2.254297676754918,0.48862096028356583,0.40166712922629066,13.461605933404737,00:42:30.00
2551,2551.488,-37.424473793275894,1.0628758697740492,1287.910451451922,0.01628659724167755,0.07659715221774194,-39.48515701293945,0.4385015373268435,-40.538888008363784,-39.82145949332945,1.0,0.7836444949981897,0.4360081349899875,0.0,1.4418383760329816,0.7494156773173074,0.44387853755960566,-0.7174285150343379,00:42:31.00
2552,2552.496,-37.83835792541504,1.209368072450161,1125.8319471138013,0.006233759100723494,0.0638427734375,-41.047568678855896,0.3675188790075481,-35.32489275932312,-43.8447904586792,1.0,0.6108424975377996,0.7036481651094124,0.0,0.44733611272719415,0.6662567649554509,0.4606038248905573,8.519897699356079,00:42:32.00
2553,2553.504,-39.174912606516195,1.8869545887554846,1718.2426532253623,0.03605868831096633,0.12446446572580645,-46.5680784410046,0.7379039251996625,-29.495312167752175,-50.80967023295741,0.9916532147315241,2.430403621975963,0.38924524750985784,0.0,3.495480988594346,0.8694056480439954,0.4990157238850454,21.314358065205237,00:42:33.00
2554,2554.496,-46.91779696556829,1.5039418082564109,1487.041068010093,0.02554105093323381,0.08343308971774194,-49.56398957775485,0.3751185512350452,-39.60291450254379,-53.61851526075794,0.8775534476003339,1.1991133781813443,0.9353168456097665,0.0,1.7288553460006468,0.9849734680140262,0.46517908590655155,14.01560075821415,00:42:34.00
2555,2555.488,-46.682256637081025,1.617954092160348,1472.4617533627154,0.022971759219804076,0.0848664314516129,-49.954562033376384,0.5885705359039768,-41.17958684121409,-54.9267948519799,0.8353894879741053,1.5202097354908592,1.299366031711732,0.0,1.9069538423944354,1.3019115342358747,0.5078442110283558,13.747208010765814,00:42:35.00
2556,2556.496,-43.818044900894165,1.9897861387580633,1940.7564043060859,0.04998568668452203,0.14093017578125,-48.83342778682709,0.8130189212970436,-33.81766653060913,-55.79292607307434,0.9564550161361695,2.691148731878251,1.2819473619573705,0.0,4.163063695379212,1.1666419125266534,0.5761467794438431,21.97525954246521,00:42:36.00
2557,2557.504,-43.695150929112586,2.18297309164078,1567.3408697388763,0.029516147727507207,0.12155052923387097,-50.77332010576802,0.7554382016101191,-33.53151721339072,-57.28515341974074,0.937009786790417,2.3381436510585893,1.1763083829786176,0.0,2.492828844817451,1.1536404168530463,0.5383053436049159,23.75363620635002,00:42:37.00
2558,2558.496,-53.446138566540135,0.9607472237079374,1850.9631098005113,0.04725585056228498,0.14546055947580644,-56.31556381717805,0.2918249335019819,-49.628464852609945,-58.40211068430254,0.5739283100251229,1.0654549218243023,0.8221774223150506,0.0,3.013305354504163,1.0442826896108477,0.40993599819447946,8.773645831692603,00:42:38.00
2559,2559.488,-49.141336133403165,1.6594107929737336,1748.5346208112262,0.04026281051788354,0.13541141633064516,-52.885848875968684,0.6053761498581979,-42.542535843387725,-59.5027586413968,0.7380745610883158,2.118309867482747,0.6885928274225971,0.0,3.5650407531198787,1.1435168855356335,0.41336435101788715,16.960222798009074,00:42:39.00
2560,2560.496,-52.725207924842834,1.5377466911450028,1534.0400971777892,0.02279314487532242,0.10394287109375,-55.682422518730164,0.4879752513952553,-46.59517168998718,-60.57965326309204,0.612870180606842,1.2561689901161404,0.8156995072204904,0.0,1.4720020570452874,1.037137162893446,0.4502696806254517,13.984481573104858,00:42:40.00
2561,2561.504,-44.597638160951675,2.405291573174538,1567.8991752115705,0.035414352716367295,0.09409652217741936,-50.324891367266254,0.7362198935401055,-34.41528012675624,-58.51927947998047,0.9254985686271421,2.4972966559959846,1.2760939595226592,0.0,2.359369077476344,1.3700922564021238,0.5395961714256756,24.103999353224232,00:42:41.00
2562,2562.496,-45.214666551159276,1.8946750005406718,1567.1753985640842,0.02520328984340468,0.10307459677419355,-50.03120274697581,0.8144741328733582,-37.812103948285504,-51.88979733374811,0.9031052927817068,1.8398478640590514,1.673965672730468,0.0,2.0112991420335473,1.648491600573585,0.5683553813119795,14.077693385462608,00:42:42.00
2563,2563.488,-46.93135206161007,1.6192204740739637,2593.3903278002626,0.08186609481251043,0.17833291330645162,-49.64422213646673,0.5847613559735398,-41.27327512925671,-51.48945765341482,0.8308868592785251,2.9697663687048683,2.1134153110927794,0.0,6.433723707940182,2.1330773085011683,0.6037461293567324,10.216182524158109,00:42:43.00
2564,2564.496,-38.274566769599915,2.4144036723300815,1796.062716263918,0.019686264102347154,0.1035308837890625,-46.513344049453735,0.9298940337030217,-28.32226449251175,-56.265902638435364,0.9847135126590729,2.6179879383904687,2.4705961858186534,0.0,2.0911565829490075,2.3638621905299684,0.6568641041983864,27.943638145923615,00:42:44.00
2565,2565.504,-38.741072623960434,2.2222962321773654,1894.5757585026724,0.027229844164403653,0.12594506048387097,-47.156168783864665,0.9260160057775436,-28.149822358162172,-58.70838374476279,1.0,2.6458065034196494,2.974487303601605,0.0,2.887601073091343,2.3728159963480517,0.6713892510003873,30.55856138660062,00:42:45.00
2566,2566.496,-39.45904824041551,2.7154546211804114,1748.1068260361787,0.030282053788523,0.11759702620967742,-47.07008927868259,0.9808954707076473,-29.58349621680475,-51.76156530072612,0.9901407057239163,3.240319284102377,2.511987505065068,0.0,2.9781106993883,2.050161232031955,0.6778342701955956,22.178069083921372,00:42:46.00
2567,2567.488,-33.81345976552656,1.8198934961711206,1574.3394297915831,0.028677277732640446,0.09351373487903226,-36.65845021893901,0.8428824024815713,-27.67533108495897,-38.26264424477854,1.0,2.1870831740528356,2.087497198275164,0.0,2.779627830895556,1.6742383055727943,0.66082733107763,10.587313159819573,00:42:47.00
2568,2568.496,-42.271541118621826,0.9400814166292548,1370.7831215315189,0.019670575260533906,0.0805511474609375,-45.10942316055298,0.3581062785815447,-40.22393441200256,-46.644312620162964,0.9383360624313355,0.6714543411163262,0.942561426186479,0.0,1.6763147583361215,0.8350989341638627,0.47223672332900907,6.4203782081604,00:42:48.00
2569,2569.504,-48.24772557904643,1.020484828660565,1388.453034988702,0.03209640062414105,0.11417905745967742,-52.565090794717115,0.3436572164777786,-48.19910873905305,-51.804996736588016,0.8363367019161102,1.0404192176337657,-0.2538563968455295,0.0,2.600740741943309,0.07712117340477023,0.27954749223154374,3.6058879975349662,00:42:49.00
2570,2570.496,-47.48479486280872,0.7017066824820734,1083.5401792018945,0.002745764089688129,0.11471459173387097,-52.96108811901462,0.23175654295952086,-52.18464033065304,-51.06501733103106,0.875760256859564,-0.19484589137081085,-0.5069371716110523,0.0,0.17414255981198679,-0.20707455051472753,0.22282406287467088,-1.119622999621975,00:42:50.00
2571,2571.488,-46.199551490045366,1.1040649625562853,1512.8126362313214,0.017160259480137437,0.10461819556451613,-50.02770762289724,0.41552328534664645,-40.570657914684666,-51.221510979437056,0.9099514499787361,0.7343617127779403,-0.4070759084777125,0.0,1.4479098424233303,0.05172466974305596,0.28430727834070285,10.650853064752393,00:42:51.00
2572,2572.496,-46.055572390556335,1.47392722312361,1832.1425774825905,0.054166411617188666,0.148162841796875,-50.97944962978363,0.44005551817826927,-39.750505685806274,-51.82148456573486,0.9151707530021668,2.3118773261236987,0.21451531749997743,0.0,4.84524671012626,0.4619971205546557,0.37601050878874287,12.070978879928589,00:42:52.00
2573,2573.504,-48.3559826266381,1.3948699264757094,1589.418757960898,0.05675975063575368,0.10211378528225806,-52.692068776776715,0.31163359313241895,-44.751977674422726,-53.528231713079634,0.7868229035408266,2.0184666662220225,0.6233785666873084,0.0,4.424058286135265,0.78221234299921,0.4581967956656194,8.776254038656912,00:42:53.00
2574,2574.496,-36.52640754945816,1.9084845238154935,1566.8917842502178,0.016386411152780007,0.0892609627016129,-45.716309085969,0.9766684333162923,-26.74548715160739,-50.71629776493196,0.9836765966107769,1.8922197867545636,1.3091922686468915,0.0,1.6557000223754754,1.2654960968633426,0.5966323705855738,23.970810613324566,00:42:54.00
2575,2575.488,-42.671713183003085,1.9478056555794132,1821.275068166481,0.03741711393118861,0.11447832661290322,-50.32292692122921,0.69054982162291,-33.555651264805945,-53.23480569162676,0.9463640828286448,2.374336111775049,1.2083722861771895,0.0,3.259771743893929,1.1293861768249136,0.592280849146706,19.679154426820816,00:42:55.00
2576,2576.496,-45.422577023506165,1.6805591667070985,1979.995680155193,0.050823113473597865,0.136199951171875,-50.763304710388184,0.5418649585917592,-36.97155696153641,-54.07573914527893,0.8826147198677062,2.301772469564351,0.9739393293178485,0.0,4.205907263252821,0.9306580639105244,0.49748343402457257,17.104182183742523,00:42:56.00
2577,2577.504,-48.252066827589466,1.4269858598709106,1227.6533352814995,0.009573075597384706,0.08021988407258064,-52.73574632213962,0.5789984075292465,-42.8006218940981,-55.66088547245149,0.7443779299336095,0.7535353506011976,0.4567222995995872,0.0,0.4308078128286052,0.2899957989517206,0.32997083811772987,12.86026357835339,00:42:57.00
2578,2578.496,-53.21611798194147,0.7674373878586677,1362.2900462325215,0.01096517134517907,0.0855437247983871,-56.37427754555979,0.2927183436770593,-53.87388014024304,-56.589635172197895,0.571641005239179,0.015081304708374972,-0.2765701186033259,0.0,0.4396391362933781,-0.1240010418509058,0.20742376925900552,2.7157550319548576,00:42:58.00
2579,2579.488,-53.66286210090883,0.7681782976273568,1328.6322040224989,0.009988193129820163,0.07250189012096774,-57.05282555857012,0.21426302915619264,-55.695253187610255,-55.142093658447266,0.5668568949545583,-0.03237870224048403,-0.3945924360861065,0.0,0.32719489210609637,-0.18975398857643416,0.14448077168963727,-0.5531595291629917,00:42:59.00
2580,2580.496,-54.38581562042236,0.8315524058416486,1145.3806553978163,0.005379665679356497,0.0423431396484375,-57.30488920211792,0.20047237188555297,-57.17708480358124,-55.91847229003906,0.5307092189788818,-0.11165184059747596,-0.3880531501198074,0.0,-0.04036946667669766,-0.20307607919190132,0.15615558661546924,-1.2586125135421755,00:43:00.00
2581,2581.504,-48.629083941059726,2.0294673385158664,1504.5471852140822,0.024512254208656763,0.06385458669354839,-52.73004433416551,0.6592972567004542,-42.716338188417495,-55.67200199250252,0.7554594470608619,1.4997046540727608,-0.16625815677168249,0.0,1.214889135749936,-0.07927210572242595,0.23731663883155488,12.955663804085024,00:43:01.00
2582,2582.496,-52.10758443032542,0.942447954608548,969.5563187327909,0.00564749644423319,0.03633757560483871,-54.45701168429467,0.2757768186350022,-50.93899892991589,-55.114133773311494,0.6418858805010396,-0.07780660926107129,-0.14687386419767162,0.0,-0.08392427635096134,-0.20386853894326096,0.2136216839987609,4.175134843395603,00:43:02.00
2583,2583.488,-50.14953859390751,1.1057134703282387,828.8269494307407,0.001595059240747555,0.03944052419354839,-53.546792676371915,0.3686385659440871,-48.76705692660424,-54.1009645769673,0.7224564952235069,0.16074426603483577,-0.27136668280994447,0.0,-0.30332207272976147,-0.17430014075711486,0.1681915918764031,5.333907650363061,00:43:03.00
2584,2584.496,-51.91320490837097,0.7838548328727484,844.7813391609224,0.001855935965068,0.038330078125,-54.572744369506836,0.22203413443639872,-53.94961595535278,-54.029409885406494,0.6543397545814513,-0.2608794607505829,-0.5276805058415613,0.0,-0.31289495074407075,-0.4049691655703227,0.12289354557616958,0.07979393005370983,00:43:04.00
2585,2585.504,-49.500665726200225,1.0991720489917263,876.8082296333367,0.0019202310941181613,0.03917275705645161,-52.64718517180412,0.3318997107205852,-50.33239007765247,-51.63725748369771,0.7747376718828755,0.09174965191384071,-0.6643719530521384,0.0,-0.29280103344503033,-0.43762099055274795,0.14773870632792183,1.3048674060452372,00:43:05.00
2586,2586.496,-47.688036764821696,0.8804496776673102,978.3165957427115,0.0024730707781629225,0.03989730342741935,-51.17390946419008,0.3388430763396524,-49.02540932932207,-49.67732657155683,0.8647406608827652,-0.0955637092762461,-0.5447835757278304,0.0,-0.22028035171574858,-0.17415193708393012,0.1985208666933543,0.6519172422347521,00:43:06.00
2587,2587.488,-48.69396763463174,1.2554132505770652,1227.7102983228103,0.006809617227484094,0.037503150201612906,-51.72557695450321,0.2769180435326791,-51.769903982839274,-50.313932480350616,0.815301618268413,0.45807321064398704,0.34928424256900914,0.0,0.2274099934876825,0.4492696115733448,0.3274625347520889,-1.455971502488659,00:43:07.00
2588,2588.496,-44.42943561077118,1.5359642375260592,1348.1140868990788,0.010296852093233562,0.0545501708984375,-48.715776205062866,0.6403463520109653,-42.35139238834381,-49.66776144504547,0.916765421628952,1.0183617534202059,1.2408055559137512,0.0,0.6906561622601546,0.7639940491363603,0.49793664367937096,7.316369056701661,00:43:08.00
2589,2589.504,-38.41525723857264,2.317650023967989,1874.672675288636,0.027728132751484863,0.10027091733870967,-44.2424070296749,1.1166327540432253,-29.1975647095711,-50.01311505225397,0.965834826807822,2.7133009120732523,1.5152970428408674,0.0,2.6727894998237427,1.003514797222443,0.6079187372981293,20.81555034268287,00:43:09.00
2590,2590.496,-43.078558152721776,1.358430510086398,1439.240986481745,0.022962049805491568,0.08867817540322581,-48.197454637096776,0.5627068002377787,-39.65424500742266,-49.473314592915195,0.931747676480201,1.2811263357598295,1.2727729996540658,5.378332354768577,2.0503941533065655,0.799679497124153,0.5090832631391897,9.819069585492533,00:43:10.00
2591,2591.488,-46.84833268196352,0.9166963763775364,876.7692806983011,0.0020630514613472354,0.04397681451612903,-49.77793699695218,0.28921563490744556,-49.44916226786952,-48.76847703995243,0.8999626774941721,-0.1187440908127156,0.7311278946444826,12.887857164465583,-0.288460041262781,0.3472099290140985,0.348654647276378,-0.6806852279170874,00:43:11.00
2592,2592.496,-43.662851333618164,1.3553877715021372,1521.5394371444966,0.013259844432468477,0.08160400390625,-48.758065581321716,0.5406303307972848,-42.134927690029144,-46.57048690319061,0.9809326171874999,0.9774558125382702,-0.12105004022407798,12.430323488446382,1.1946974725799948,0.014806447211069058,0.33968869622994513,4.435559213161468,00:43:12.00
2593,2593.504,-43.39244227255544,0.9833920602836916,1799.2473413593468,0.03613148957130405,0.11743951612903226,-47.86160032210812,0.40712806630519127,-46.91545080369519,-45.01497121011057,0.9964588842084331,1.30376686781601,-0.07152702619902404,8.116067431269725,3.4402815722084332,-0.1833996356419088,0.3765754369628616,-1.9004795935846144,00:43:13.00
2594,2594.496,-40.039800828503026,0.8615937655971896,1706.4621097437146,0.026771900394270444,0.11846333165322581,-44.7261957968435,0.3894469343846844,-47.36527338335591,-41.339073427261845,1.0,0.9458542205808443,0.1266929709380277,1.5656993790289415,2.689697960318627,-0.16259713202540216,0.387267879583253,-6.026199956094065,00:43:14.00
2595,2595.488,-39.17869223317793,0.823950671380566,1698.5712751464748,0.026268002757381954,0.12126701108870967,-43.57110891034526,0.3986983799165295,-46.43660625334709,-40.61415432345483,1.0,0.9060848439784897,-0.16694834613813342,0.0,2.6747964409346356,-0.2830766375882364,0.3580956730640672,-5.822451929892263,00:43:15.00
2596,2596.496,-37.054444313049316,0.8241090308874846,1459.3058997666171,0.016639118053717487,0.0763397216796875,-39.57437229156494,0.4051730250939727,-42.94720983505249,-39.78473341464996,1.0,0.5629106281156552,-0.04065583691259034,0.0,1.5650447099251992,-0.4034299552405339,0.3358501120073114,-3.162476420402526,00:43:16.00
2597,2597.504,-38.72763319938414,0.7952171679466001,1655.402265715124,0.025091007141576614,0.10482295866935484,-42.21083130375032,0.3520294225985004,-45.60824966430664,-40.48340422107327,1.0,0.8167352343528875,-0.1268893630052142,0.0,2.4808109983850124,-0.4208911232106379,0.3441653480705799,-5.124845443233367,00:43:17.00
2598,2598.496,-35.08488328995243,0.8324647353541467,1367.8720939065356,0.013157566273284486,0.07371471774193548,-37.71796048072077,0.43252196042768415,-41.09308735016854,-37.73567285845357,1.0,0.48834209742923956,0.05274632048017694,0.0,1.2535705176322642,-0.3951451954021646,0.34862741277952647,-3.3574144917149686,00:43:18.00
2599,2599.488,-34.08169629496913,0.7991077082772409,1365.5700533078823,0.012025305355388267,0.08395287298387097,-37.081654333299205,0.38502486771152866,-40.11721715619487,-36.24298600227602,1.0,0.4497294052104433,0.18728274900380995,0.0,1.2292392690150051,-0.371092426307042,0.35969075555414215,-3.874231153918851,00:43:19.00
2600,2600.496,-32.72699177265167,0.887593500316143,1411.413161517967,0.012588218713062775,0.09161376953125,-36.528804063797,0.45331016182899475,-38.955777406692505,-34.20772171020508,1.0,0.6179784112705969,0.15765234645077303,0.0,1.3651115340003164,-0.33474183927413037,0.37384136252674605,-4.748055696487427,00:43:20.00
2601,2601.504,-29.817806613060736,0.7792822805143171,1146.7218382013787,0.005211982891083678,0.06572895665322581,-32.28804877496535,0.3867238971494859,-36.47893290365896,-31.966291858303933,1.0,0.24265302846854647,0.30271438955166047,0.0,0.5416701196205703,-0.2824320899264816,0.3747131203959865,-4.512641045355028,00:43:21.00
2602,2602.496,-32.91637285294071,0.7622791845952311,1338.8596921889327,0.010177756960113148,0.09979838709677419,-36.54730507635301,0.3610197695032243,-40.64299195812595,-34.01810596835229,1.0,0.39113943606395973,0.2824979884173894,0.0,1.164091330000855,-0.17693515313118235,0.3773919776435223,-6.6248859897736585,00:43:22.00
2603,2603.488,-33.641845333960745,0.8275781629546997,1227.2395789718585,0.007429576929538439,0.09529359879032258,-37.935486209008005,0.42551598721934897,-35.48309073909636,-36.22755604405557,1.0,0.3429873717234447,0.31961710122754977,0.0,0.8404848134981492,-0.19863305368195822,0.37947205671016765,0.7444653049592053,00:43:23.00
2604,2604.496,-34.82324892282486,1.249164195265621,1266.3271335668044,0.009925471480528303,0.09503173828125,-39.768768072128296,0.5534284692257643,-30.33993273973465,-38.74805951118469,1.0,0.895549453831273,0.2200712262225389,0.0,1.0440528447928281,-0.2017509809967875,0.37328902091740657,8.408126771450043,00:43:24.00
2605,2605.504,-38.49480733563823,0.7027238011360168,1261.2252649004222,0.009023953987766136,0.10403540826612903,-42.757202517601755,0.3281519376943188,-44.25890744116999,-39.755602436680945,1.0,0.16337348768857043,0.032930935870089266,0.0,0.9384037670565979,-0.283429601479861,0.3300196085118596,-4.503305004489038,00:43:25.00
2606,2606.496,-37.20399155155305,0.8150007657466396,967.8885145858566,0.003696505273241632,0.04432333669354839,-39.34279620262884,0.342289728983756,-40.96946482504568,-40.38863003638483,1.0,0.023082099113317333,-0.008567891142439478,0.0,0.06925002011194958,-0.2823477201394024,0.29382657362837394,-0.5808347886608488,00:43:26.00
2607,2607.488,-39.896512800647365,0.7863031568065766,1276.1996585886877,0.008450336942088655,0.05227759576612903,-42.372664420835434,0.2797663961687395,-45.07888215587985,-42.09783652520949,1.0,0.1568906239981407,-0.16693534367672014,0.0,0.6103228980803708,-0.25535573086040453,0.29965449302936414,-2.981045630670362,00:43:27.00
2608,2608.496,-35.43318748474121,1.036848396062851,1144.7063654137698,0.007523923755797975,0.0489654541015625,-37.73600912094116,0.48688302654772997,-35.57755261659622,-38.82467174530029,1.0,0.4773658892027538,0.16506552355834037,0.0,0.5377960257617014,-0.18957716697469063,0.36834518103362196,3.24711912870407,00:43:28.00
2609,2609.504,-35.37481024957472,1.2279795706272125,1779.3848818432314,0.03828250706916851,0.0908203125,-37.82825642247354,0.40801605245759404,-33.64757377870621,-39.108455657958984,1.0,1.774733123056897,0.34438694401314923,0.0,3.641880251942853,-0.01793512002317183,0.42526053895989985,5.460881879252772,00:43:29.00
2610,2610.496,-34.292186921642674,0.8702604847569619,1215.5645816519689,0.00786079092311758,0.06768208165322581,-37.15470000236265,0.48693452535137055,-40.38155032742408,-36.31968418244393,1.0,0.35470488455718097,0.37142456640064303,0.0,0.7188834874597428,-0.11296516413810115,0.3915986053745832,-4.061866144980154,00:43:30.00
2611,2611.488,-29.938249711067446,0.8780764485559156,948.3506489923076,0.002330245521490316,0.05103326612903226,-32.1338991965017,0.43057446325978926,-36.01190788515152,-32.77538459531723,1.0,0.20729971480178422,0.4885204770977501,0.0,0.12335821077658314,-0.16917942549295065,0.37812886071089064,-3.2365232898342993,00:43:31.00
2612,2612.496,-29.374238908290863,0.8742516282945871,982.8722992126168,0.0025937474892998094,0.054473876953125,-31.38159877061844,0.41591916140168905,-34.15821844339371,-32.20140480995178,1.0,0.23449233771334949,0.3804924040208908,0.0,0.19152000123803978,-0.29703073915415346,0.3685769267524618,-1.956813633441925,00:43:32.00
2613,2613.504,-28.072465158277943,0.7828754532721734,998.4127721564436,0.0020718551578840874,0.06782384072580645,-30.40628537824077,0.3753813673411646,-34.382306129701675,-30.432198985930413,1.0,0.1588881731828339,0.20730251069373393,0.0,0.2488441415257134,-0.272071281233423,0.35472872478093165,-3.950107143771264,00:43:33.00
2614,2614.496,-29.20956648549726,0.7290277336874316,1000.1328457016727,0.0027805030526172224,0.0798733618951613,-32.25578566520445,0.3382432912626574,-35.588341005386845,-31.38180831170851,1.0,0.10810125412051477,0.004760921824857812,0.0,0.34680317336700855,-0.2724077456406541,0.3323291053572092,-4.206532693678333,00:43:34.00
2615,2615.488,-31.609234225365423,0.7701286260158785,1035.699902688094,0.004662424904264219,0.07489604334677419,-33.997296364076675,0.2860053575808002,-36.22056924143145,-33.86821549938571,1.0,0.16405548415635834,-0.19286160762439403,0.0,0.4494030324221784,-0.2547940533860834,0.3043470287698383,-2.352353742045741,00:43:35.00
2616,2616.496,-34.954997301101685,0.7853356963023543,955.3733209613854,0.0035310344283061186,0.06475830078125,-36.95836675167084,0.2593408615794032,-39.7825368642807,-37.26693034172058,1.0,0.050687255097242326,-0.40151271580110126,0.0,0.19639482478432596,-0.3286101557146273,0.2753386459325132,-2.515606522560121,00:43:36.00
2617,2617.504,-38.79408510269657,0.969583845907642,990.2431052954662,0.01516560750502728,0.05189957157258065,-40.38873475597751,0.2632456313698522,-42.43580898161857,-41.39120766424364,1.0,0.5080735857171391,-0.5265438380092563,0.0,1.0446299011553364,-0.13815777766110376,0.25238001039089425,-1.0446013173749382,00:43:37.00
2618,2618.496,-43.4966906885947,0.7628642522519634,843.1185016578487,0.0024942632674449386,0.039739793346774195,-44.975372068343624,0.16585343138825506,-49.61888651694021,-45.46080066311744,0.9934978177470546,-0.232916073595036,-0.2727257929159279,0.0,-0.2405647959041233,0.04804274521272294,0.2518827518492109,-4.15808585382277,00:43:38.00
2619,2619.488,-46.22878203853484,1.4198092933624022,1502.237518778888,0.021538621047511648,0.0721711189516129,-48.646776260868194,0.3129012861078785,-44.18814702187815,-50.18570906116116,0.919830322265625,1.1717161577822834,0.01618916854473973,0.0,1.7200079984543835,0.43278139496183615,0.372373670569651,5.997562039283015,00:43:39.00
