type,start_seconds,end_seconds,start,end,duration,score,loudness_db,low_db,center_advantage_db
HARSH,2430.944,2430.944,00:40:30.94,00:40:30.94,0.0,12.852752430122091,-44.65266799926758,-51.68429946899414,29.90689468383789
IMPACT,2433.728,2433.728,00:40:33.73,00:40:33.73,0.0,9.228464476558491,-47.23917388916016,-53.29076385498047,32.85267639160156
IMPACT,2439.84,2439.84,00:40:39.84,00:40:39.84,0.0,8.477993253546547,-47.726470947265625,-53.48756408691406,30.73437118530274
HARSH,2443.328,2443.328,00:40:43.33,00:40:43.33,0.0,19.151421424704537,-46.22499847412109,-55.65188980102539,32.54881286621094
IMPACT,2443.328,2443.328,00:40:43.33,00:40:43.33,0.0,10.463650767071979,-46.22499847412109,-55.65188980102539,32.54881286621094
IMPACT,2444.512,2444.512,00:40:44.51,00:40:44.51,0.0,8.944873597776677,-49.72591781616211,-66.2258529663086,26.53404998779297
IMPACT,2453.792,2453.792,00:40:53.79,00:40:53.79,0.0,11.381147649347037,-43.78973388671875,-51.761474609375,30.33956527709961
HARSH,2456.8,2456.8,00:40:56.80,00:40:56.80,0.0,17.74744330113273,-53.27024841308594,-65.20291900634766,17.993549346923828
IMPACT,2457.824,2457.824,00:40:57.82,00:40:57.82,0.0,7.798111582441754,-50.03594207763672,-62.757511138916016,18.66244125366211
SWELL,2458.5,2466.5,00:40:58.50,00:41:06.50,8.0,16.280801869112913,-48.737552337646484,-58.54736557006836,6.240010955810547
HARSH,2463.36,2463.36,00:41:03.36,00:41:03.36,0.0,20.629984589337884,-46.17016220092773,-57.16703414916992,13.202762603759766
IMPACT,2463.36,2463.36,00:41:03.36,00:41:03.36,0.0,9.342210319484442,-46.17016220092773,-57.16703414916992,13.202762603759766
IMPACT,2469.056,2469.056,00:41:09.06,00:41:09.06,0.0,8.336162817026988,-31.40708923339844,-32.07255554199219,25.61916351318359
IMPACT,2472.672,2472.672,00:41:12.67,00:41:12.67,0.0,16.88772523114679,-26.512556076049805,-28.67325592041016,21.876583099365234
BARRAGE,2491.296,2494.368,00:41:31.30,00:41:34.37,3.0720000000001164,1.1223613038733466,-36.17442260820841,-38.64687994337574,15.149260294806098
IMPACT,2491.776,2491.776,00:41:31.78,00:41:31.78,0.0,9.071272305581076,-34.329978942871094,-40.298614501953125,26.524452209472656
IMPACT,2517.536,2517.536,00:41:57.54,00:41:57.54,0.0,11.241810402269763,-39.77410888671875,-43.52660751342773,12.699813842773438
HIGH_LOAD,2520.8,2524.832,00:42:00.80,00:42:04.83,4.031999999999698,0.5651943830624544,-37.67379185533899,-40.43949815044253,8.786466883862113
IMPACT,2521.184,2521.184,00:42:01.18,00:42:01.18,0.0,8.906508139079802,-32.174888610839844,-35.244014739990234,24.69023323059082
HARSH,2521.536,2521.536,00:42:01.54,00:42:01.54,0.0,12.263047188707406,-40.63394165039063,-44.31474304199219,13.45102310180664
DRUM_RUN,2522.752,2522.752,00:42:02.75,00:42:02.75,0.0,1.9624887939907036,-34.25901412963867,-36.500099182128906,10.708343505859375
IMPACT,2525.312,2525.312,00:42:05.31,00:42:05.31,0.0,8.54331198455671,-38.04806518554688,-46.11020660400391,22.6304874420166
HARSH,2528.0,2528.0,00:42:08.00,00:42:08.00,0.0,16.6013394230099,-47.66822052001953,-53.85651016235352,19.56414031982422
IMPACT,2528.0,2528.0,00:42:08.00,00:42:08.00,0.0,7.801413073612703,-47.66822052001953,-53.85651016235352,19.56414031982422
HARSH,2531.008,2531.008,00:42:11.01,00:42:11.01,0.0,12.122462831336732,-45.2353630065918,-51.3687858581543,21.555423736572266
SWELL,2533.0,2541.0,00:42:13.00,00:42:21.00,8.0,19.163052400501222,-36.637259338378904,-43.239481170654294,0.931053527832031
HARSH,2534.56,2534.56,00:42:14.56,00:42:14.56,0.0,18.65483477981759,-44.923587799072266,-51.72705078125,9.239791870117188
HIGH_LOAD,2536.352,2543.52,00:42:16.35,00:42:23.52,7.16800000000012,0.5423578971255745,-32.346055857340495,-38.60252961900499,0.15521234300401476
HARSH,2542.176,2542.176,00:42:22.18,00:42:22.18,0.0,19.02570727588188,-27.190675735473636,-31.749439239501957,19.9976806640625
IMPACT,2542.24,2542.24,00:42:22.24,00:42:22.24,0.0,7.786045925268082,-25.49677848815918,-27.5013427734375,20.711328506469727
IMPACT,2547.456,2547.456,00:42:27.46,00:42:27.46,0.0,9.740164932195682,-37.56521224975586,-45.28324890136719,23.198661804199226
HARSH,2549.536,2549.536,00:42:29.54,00:42:29.54,0.0,16.46767047912581,-48.040000915527344,-55.607452392578125,20.535621643066406
HARSH,2553.12,2553.12,00:42:33.12,00:42:33.12,0.0,20.632743824256966,-38.79783248901367,-44.65250015258789,17.084632873535153
IMPACT,2553.12,2553.12,00:42:33.12,00:42:33.12,0.0,11.00626443939592,-38.79783248901367,-44.65250015258789,17.084632873535153
IMPACT,2555.648,2555.648,00:42:35.65,00:42:35.65,0.0,10.188556263746339,-41.39427185058594,-48.17032241821289,22.664228439331055
HARSH,2556.224,2556.224,00:42:36.22,00:42:36.22,0.0,16.145992757212106,-47.01057815551758,-51.190242767333984,15.306648254394531
IMPACT,2557.824,2557.824,00:42:37.82,00:42:37.82,0.0,10.133980858705586,-47.64735412597656,-55.19377899169922,19.303470611572266
BARRAGE,2558.656,2568.448,00:42:38.66,00:42:48.45,9.791999999999916,1.6960532990153934,-43.365750061184265,-48.36795709964119,18.22262580386979
HARSH,2559.776,2559.776,00:42:39.78,00:42:39.78,0.0,25.276503409424837,-46.07643508911133,-53.29952239990234,24.92938613891601
IMPACT,2559.776,2559.776,00:42:39.78,00:42:39.78,0.0,9.064450144564214,-46.07643508911133,-53.29952239990234,24.92938613891601
HIGH_LOAD,2560.832,2568.512,00:42:40.83,00:42:48.51,7.680000000000291,0.615427752147369,-40.893458948095805,-46.475195097230774,19.707645079901603
IMPACT,2561.12,2561.12,00:42:41.12,00:42:41.12,0.0,9.30737378578862,-50.0831298828125,-54.272438049316406,21.32372283935547
IMPACT,2561.888,2561.888,00:42:41.89,00:42:41.89,0.0,8.370181808048176,-46.33355712890625,-51.7955322265625,17.760841369628906
IMPACT,2562.656,2562.656,00:42:42.66,00:42:42.66,0.0,8.23365291241718,-45.86141586303711,-49.600006103515625,11.88222885131836
HARSH,2563.456,2563.456,00:42:43.46,00:42:43.46,0.0,13.02976084528318,-50.357608795166016,-52.966285705566406,10.694583892822266
IMPACT,2563.744,2563.744,00:42:43.74,00:42:43.74,0.0,9.862695096376829,-34.52647399902344,-40.22223663330078,24.11742401123047
IMPACT,2564.64,2564.64,00:42:44.64,00:42:44.64,0.0,8.286767905016397,-35.26939010620117,-45.0246467590332,33.2064266204834
DRUM_RUN,2565.664,2565.664,00:42:45.66,00:42:45.66,0.0,3.3953332949115795,-39.46683883666992,-45.01617431640625,29.954456329345703
IMPACT,2565.696,2565.696,00:42:45.70,00:42:45.70,0.0,8.535769189825064,-40.503543853759766,-45.20427322387695,28.42574310302734
HARSH,2566.784,2566.784,00:42:46.78,00:42:46.78,0.0,17.265132966797214,-41.97036361694336,-46.04598617553711,13.9829330444336
IMPACT,2566.816,2566.816,00:42:46.82,00:42:46.82,0.0,9.339037732699799,-43.94035339355469,-46.312286376953125,9.883831024169922
IMPACT,2569.312,2569.312,00:42:49.31,00:42:49.31,0.0,10.87569427609584,-44.76925277709961,-51.97532272338867,15.424259185791016
IMPACT,2572.832,2572.832,00:42:52.83,00:42:52.83,0.0,11.282729804693636,-44.48226165771485,-47.819122314453125,9.60103988647461
HARSH,2573.856,2573.856,00:42:53.86,00:42:53.86,0.0,37.08081111404666,-45.58321380615234,-54.82649993896485,18.811843872070312
IMPACT,2573.856,2573.856,00:42:53.86,00:42:53.86,0.0,14.58523669144686,-45.58321380615234,-54.82649993896485,18.811843872070312
IMPACT,2575.104,2575.104,00:42:55.10,00:42:55.10,0.0,9.419204562416429,-47.33612823486328,-51.01176834106445,13.309730529785156
IMPACT,2576.8,2576.8,00:42:56.80,00:42:56.80,0.0,8.237775174784607,-48.78916931152344,-51.726783752441406,11.277614593505852
IMPACT,2588.768,2588.768,00:43:08.77,00:43:08.77,0.0,7.720822159097033,-36.8481674194336,-45.110389709472656,24.66195297241211
IMPACT,2589.728,2589.728,00:43:09.73,00:43:09.73,0.0,9.480749351479787,-42.34753036499024,-44.829715728759766,17.369853973388672
HARSH,2590.208,2590.208,00:43:10.21,00:43:10.21,0.0,19.73940229375797,-41.31877517700195,-49.14583587646485,18.759857177734375
SWELL,2593.0,2601.0,00:43:13.00,00:43:21.00,8.0,14.184540752660563,-37.514662185668946,-41.134206115722655,-4.249645309448242
HARSH,2593.824,2593.824,00:43:13.82,00:43:13.82,0.0,17.428771152404668,-42.073577880859375,-46.2882080078125,5.482757568359382
HARSH,2609.6,2609.6,00:43:29.60,00:43:29.60,0.0,12.847137032686584,-36.25477981567383,-38.8994140625,8.898452758789066
HARSH,2617.12,2617.12,00:43:37.12,00:43:37.12,0.0,16.463750354689306,-37.4155387878418,-40.05866241455078,8.335269927978516
IMPACT,2617.152,2617.152,00:43:37.15,00:43:37.15,0.0,7.841200057150557,-37.46578979492188,-40.08114242553711,7.718990325927734
HARSH,2620.32,2620.32,00:43:40.32,00:43:40.32,0.0,30.22391822663923,-42.11674499511719,-44.333133697509766,21.35441207885743
IMPACT,2620.32,2620.32,00:43:40.32,00:43:40.32,0.0,12.480295070511817,-42.11674499511719,-44.333133697509766,21.35441207885743
BARRAGE,2620.576,2627.968,00:43:40.58,00:43:47.97,7.391999999999825,1.3232481663398428,-53.06912882574673,-59.902752530985865,25.338303060575566
IMPACT,2621.792,2621.792,00:43:41.79,00:43:41.79,0.0,11.485419430800057,-43.487586975097656,-55.328269958496094,28.444087982177734
IMPACT,2622.784,2622.784,00:43:42.78,00:43:42.78,0.0,10.024481259261353,-45.24566268920898,-52.78158187866211,32.85050964355469
HARSH,2624.096,2624.096,00:43:44.10,00:43:44.10,0.0,14.257109818921965,-53.288063049316406,-66.57140350341797,29.639469146728516
IMPACT,2624.096,2624.096,00:43:44.10,00:43:44.10,0.0,11.250448828592313,-53.288063049316406,-66.57140350341797,29.639469146728516
IMPACT,2625.696,2625.696,00:43:45.70,00:43:45.70,0.0,10.597793182692149,-44.405609130859375,-54.13613128662109,40.3980712890625
IMPACT,2628.416,2628.416,00:43:48.42,00:43:48.42,0.0,10.100592733763726,-47.82815933227539,-55.378150939941406,37.783050537109375
HARSH,2631.392,2631.392,00:43:51.39,00:43:51.39,0.0,16.249346160436737,-50.20200347900391,-60.24467468261719,35.02177810668945
IMPACT,2631.936,2631.936,00:43:51.94,00:43:51.94,0.0,7.741696863648227,-41.99267578125,-49.17509078979492,42.197418212890625
IMPACT,2633.6,2633.6,00:43:53.60,00:43:53.60,0.0,9.091803826589809,-50.24864959716797,-54.32096862792969,30.484973907470703
IMPACT,2638.368,2638.368,00:43:58.37,00:43:58.37,0.0,7.886236086269411,-52.648170471191406,-60.25868225097656,26.683998107910156
HARSH,2638.816,2638.816,00:43:58.82,00:43:58.82,0.0,17.54121392260491,-46.9287338256836,-54.020484924316406,33.27555465698242
IMPACT,2640.16,2640.16,00:44:00.16,00:44:00.16,0.0,8.843367580754215,-44.106178283691406,-52.16947937011719,29.585533142089844
IMPACT,2641.472,2641.472,00:44:01.47,00:44:01.47,0.0,9.886726799287826,-44.14608001708984,-53.80815505981445,23.281448364257812
IMPACT,2643.424,2643.424,00:44:03.42,00:44:03.42,0.0,9.45374012817909,-48.77600860595703,-55.63976287841797,22.4742202758789
SWELL,2648.5,2656.5,00:44:08.50,00:44:16.50,8.0,24.996035391949412,-36.520799171447756,-37.67102960205078,2.680552734375
IMPACT,2706.56,2706.56,00:45:06.56,00:45:06.56,0.0,8.076660159111663,-40.34551239013672,-42.60417175292969,20.331642150878906
IMPACT,2716.832,2716.832,00:45:16.83,00:45:16.83,0.0,8.63867816244805,-35.87095642089844,-37.447078704833984,16.4482364654541
SWELL,2724.25,2730.25,00:45:24.25,00:45:30.25,6.0,14.450880199683443,-29.419788705541734,-30.064700441157566,6.810425119197115
IMPACT,2740.128,2740.128,00:45:40.13,00:45:40.13,0.0,8.053024155078258,-44.78401565551758,-48.817420959472656,20.221744537353516
IMPACT,2746.816,2746.816,00:45:46.82,00:45:46.82,0.0,9.593699792194204,-47.51552200317383,-54.25504302978516,21.80809783935547
IMPACT,2748.064,2748.064,00:45:48.06,00:45:48.06,0.0,9.642505885768161,-44.50161743164063,-53.87783432006836,23.817882537841797
HARSH,2748.96,2748.96,00:45:48.96,00:45:48.96,0.0,12.773453103486032,-51.81293869018555,-54.99714660644531,11.28176498413086
RECOVERY,2749.472,2755.648,00:45:49.47,00:45:55.65,6.175999999999931,-0.0969238698653794,-54.60744124343715,-55.24365845906366,-8.234857146272955
HARSH,2758.112,2758.112,00:45:58.11,00:45:58.11,0.0,15.251801161807942,-48.8972282409668,-55.86119842529297,19.847606658935547
BARRAGE,2759.872,2763.712,00:45:59.87,00:46:03.71,3.8400000000001455,1.4302572294671125,-48.53137465547924,-52.44309874605541,12.043154992347906
IMPACT,2761.056,2761.056,00:46:01.06,00:46:01.06,0.0,8.360256267069445,-39.90473937988281,-47.60835647583008,24.37435913085938
HARSH,2763.424,2763.424,00:46:03.42,00:46:03.42,0.0,14.885643932711757,-52.183250427246094,-56.42525100708008,14.41983413696289
IMPACT,2763.616,2763.616,00:46:03.62,00:46:03.62,0.0,9.247873998125266,-51.05426788330078,-56.27790069580078,16.72370147705078
IMPACT,2771.84,2771.84,00:46:11.84,00:46:11.84,0.0,9.026520439184747,-51.20210647583008,-53.7204704284668,10.041175842285163
IMPACT,2772.864,2772.864,00:46:12.86,00:46:12.86,0.0,12.445602484214458,-47.55035781860352,-54.336181640625,19.94911193847657
IMPACT,2777.056,2777.056,00:46:17.06,00:46:17.06,0.0,7.622579132140155,-46.9227409362793,-52.59864807128906,19.946243286132805
HARSH,2777.088,2777.088,00:46:17.09,00:46:17.09,0.0,14.656640375119654,-47.67389297485352,-54.44761276245117,17.898033142089844
BARRAGE,2779.872,2782.88,00:46:19.87,00:46:22.88,3.0080000000002656,1.4840718602882585,-47.52204176250257,-52.05216357582494,17.966483467503597
IMPACT,2779.968,2779.968,00:46:19.97,00:46:19.97,0.0,10.342446277538976,-43.826446533203125,-49.09038543701172,27.12647628784179
HARSH,2781.024,2781.024,00:46:21.02,00:46:21.02,0.0,27.631598026770163,-43.63819122314453,-53.96540069580078,24.73367691040039
IMPACT,2781.024,2781.024,00:46:21.02,00:46:21.02,0.0,11.444036009247595,-43.63819122314453,-53.96540069580078,24.73367691040039
IMPACT,2782.496,2782.496,00:46:22.50,00:46:22.50,0.0,8.819207427193923,-43.0770263671875,-53.22890472412109,20.812240600585938
IMPACT,2787.456,2787.456,00:46:27.46,00:46:27.46,0.0,15.474387712415142,-45.97529602050781,-53.14447021484375,19.986148834228516
HARSH,2787.552,2787.552,00:46:27.55,00:46:27.55,0.0,15.191658447730628,-47.346656799316406,-50.798789978027344,12.871612548828125
IMPACT,2790.496,2790.496,00:46:30.50,00:46:30.50,0.0,10.975199072379642,-43.416412353515625,-45.88072204589844,18.061439514160156
SWELL,2791.75,2799.75,00:46:31.75,00:46:39.75,8.0,18.95144183173742,-39.43679856109619,-39.67109672546387,-15.294611045837403
IMPACT,2831.616,2831.616,00:47:11.62,00:47:11.62,0.0,9.128647666962786,-39.63430404663086,-40.59403991699219,4.913116455078125
IMPACT,2834.656,2834.656,00:47:14.66,00:47:14.66,0.0,18.704852173669263,-38.5491828918457,-48.0355224609375,21.832275390625
HARSH,2836.576,2836.576,00:47:16.58,00:47:16.58,0.0,29.184436239619753,-44.18716430664063,-57.633819580078125,34.02441406249999
IMPACT,2836.64,2836.64,00:47:16.64,00:47:16.64,0.0,12.916405767366452,-40.90220642089844,-64.71728515625,37.55238151550293
IMPACT,2842.208,2842.208,00:47:22.21,00:47:22.21,0.0,10.509980953632715,-45.97394943237305,-51.74919128417969,30.60083770751953
HARSH,2842.24,2842.24,00:47:22.24,00:47:22.24,0.0,20.266636344626033,-46.0288314819336,-54.28839111328125,30.71393585205078
IMPACT,2842.976,2842.976,00:47:22.98,00:47:22.98,0.0,9.195103485209245,-49.07394027709961,-52.650238037109375,26.735950469970703
IMPACT,2847.52,2847.52,00:47:27.52,00:47:27.52,0.0,8.264542933690075,-48.38019943237305,-58.72222137451172,22.901119232177727
HARSH,2847.552,2847.552,00:47:27.55,00:47:27.55,0.0,14.60417249440615,-48.72478866577149,-57.7821159362793,21.899940490722656
RECOVERY,2851.392,2860.64,00:47:31.39,00:47:40.64,9.248000000000047,-0.07565708140020028,-62.63583097786739,-66.69038338496767,10.392440795898438
HARSH,2852.384,2852.384,00:47:32.38,00:47:32.38,0.0,16.52489005332748,-51.98649597167969,-58.47439193725586,24.253383636474616
IMPACT,2852.448,2852.448,00:47:32.45,00:47:32.45,0.0,7.910920284433832,-47.20233917236328,-55.05729293823242,29.63886260986328
IMPACT,2854.176,2854.176,00:47:34.18,00:47:34.18,0.0,11.556568139942788,-47.95729064941406,-55.27490615844727,29.272354125976562
HARSH,2860.896,2860.896,00:47:40.90,00:47:40.90,0.0,18.111191233842476,-50.13226318359375,-56.34918594360352,27.811702728271484
HARSH,2865.6,2865.6,00:47:45.60,00:47:45.60,0.0,13.58343859902374,-53.44879531860352,-57.80364227294922,22.28720474243164
IMPACT,2869.12,2869.12,00:47:49.12,00:47:49.12,0.0,8.048886281237307,-43.8434944152832,-56.28006362915039,31.96999740600586
IMPACT,2870.88,2870.88,00:47:50.88,00:47:50.88,0.0,8.696293241538324,-54.45863723754883,-63.73720550537109,21.51919937133789
IMPACT,2873.024,2873.024,00:47:53.02,00:47:53.02,0.0,12.828789433880424,-46.91558837890625,-63.466094970703125,25.434783935546868
HARSH,2873.536,2873.536,00:47:53.54,00:47:53.54,0.0,27.3419909475325,-47.34294509887695,-54.92302703857422,25.186565399169922
IMPACT,2875.04,2875.04,00:47:55.04,00:47:55.04,0.0,9.814770897020557,-44.09706497192383,-52.17453002929688,27.656578063964844
RECOVERY,2875.808,2881.344,00:47:55.81,00:48:01.34,5.536000000000058,-0.06733142796162647,-58.15503701396372,-60.584580827033385,-4.017160240261034
HARSH,2881.12,2881.12,00:48:01.12,00:48:01.12,0.0,13.39154925913864,-50.83207702636719,-56.26630783081055,20.22694015502929
RECOVERY,2881.632,2894.208,00:48:01.63,00:48:14.21,12.576000000000022,-0.06487699213251776,-55.35588468754957,-60.10251993092184,-1.7638397991354695
SWELL,2891.25,2897.25,00:48:11.25,00:48:17.25,6.0,23.775069045346136,-42.84416074955717,-47.882669996707996,-5.135918282447977
HIGH_LOAD,2911.456,2924.768,00:48:31.46,00:48:44.77,13.311999999999898,0.5723831448454535,-41.31391647851153,-43.34382392462495,8.71342230414887
BARRAGE,2911.648,2924.8,00:48:31.65,00:48:44.80,13.152000000000044,1.6518303405037478,-41.3551473154605,-43.41195912037081,8.911100507939903
IMPACT,2911.712,2911.712,00:48:31.71,00:48:31.71,0.0,8.624537176422777,-36.03567886352539,-39.922122955322266,13.419637680053711
DRUM_RUN,2914.112,2914.112,00:48:34.11,00:48:34.11,0.0,2.0397917745530845,-39.2154655456543,-41.08123016357422,11.043445587158203
HARSH,2915.776,2915.776,00:48:35.78,00:48:35.78,0.0,15.607942650446363,-38.75590133666992,-43.76459503173828,15.884410858154293
IMPACT,2915.776,2915.776,00:48:35.78,00:48:35.78,0.0,12.494931910071744,-38.75590133666992,-43.76459503173828,15.884410858154293
HARSH,2919.552,2919.552,00:48:39.55,00:48:39.55,0.0,15.882456317214814,-38.65536117553711,-44.36676788330078,16.00374984741211
IMPACT,2919.552,2919.552,00:48:39.55,00:48:39.55,0.0,9.390460488558041,-38.65536117553711,-44.36676788330078,16.00374984741211
IMPACT,2920.416,2920.416,00:48:40.42,00:48:40.42,0.0,8.273122787492724,-43.1197395324707,-44.605567932128906,8.160560607910156
IMPACT,2922.016,2922.016,00:48:42.02,00:48:42.02,0.0,8.92184723501287,-37.28245544433594,-40.73047637939453,16.378929138183587
DRUM_RUN,2922.176,2922.176,00:48:42.18,00:48:42.18,0.0,2.0397187043239624,-37.34734344482422,-39.43251800537109,13.78125
IMPACT,2923.84,2923.84,00:48:43.84,00:48:43.84,0.0,8.872062523692406,-38.40328979492188,-49.7202377319336,22.508283615112298
HARSH,2923.904,2923.904,00:48:43.90,00:48:43.90,0.0,15.118055167408142,-38.63099670410156,-46.861289978027344,21.40139389038086
IMPACT,2924.704,2924.704,00:48:44.70,00:48:44.70,0.0,10.328879760512972,-44.438079833984375,-50.59726333618164,17.140750885009766
BARRAGE,2925.28,2934.656,00:48:45.28,00:48:54.66,9.375999999999749,1.2194029656095748,-42.146902395754445,-43.77726719655147,-0.4179532836083652
HIGH_LOAD,2927.616,2937.376,00:48:47.62,00:48:57.38,9.760000000000218,0.5271362976581812,-36.37232583488514,-37.935580004274456,-1.7923037024105297
HARSH,2927.712,2927.712,00:48:47.71,00:48:47.71,0.0,18.584815847027574,-42.60898971557617,-49.20588684082031,21.697525024414062
IMPACT,2927.712,2927.712,00:48:47.71,00:48:47.71,0.0,9.38407623195356,-42.60898971557617,-49.20588684082031,21.697525024414062
IMPACT,2928.64,2928.64,00:48:48.64,00:48:48.64,0.0,10.097389252940934,-42.073822021484375,-47.03054428100586,16.560733795166016
SWELL,2929.75,2937.75,00:48:49.75,00:48:57.75,8.0,15.582715868570325,-34.15369905090332,-35.201317779541014,-5.080050529479981
IMPACT,2931.456,2931.456,00:48:51.46,00:48:51.46,0.0,12.404794221044332,-31.186786651611328,-33.12317657470703,-9.197605133056648
IMPACT,2932.192,2932.192,00:48:52.19,00:48:52.19,0.0,12.330999752993957,-32.477962493896484,-37.44448852539063,-10.375514984130866
DRUM_RUN,2933.28,2933.28,00:48:53.28,00:48:53.28,0.0,2.1681048364074837,-37.38737869262695,-37.566287994384766,-6.345161437988281
IMPACT,2933.632,2933.632,00:48:53.63,00:48:53.63,0.0,11.073076809805498,-35.541072845458984,-36.912994384765625,-8.41856765747071
IMPACT,2935.072,2935.072,00:48:55.07,00:48:55.07,0.0,15.076843329141864,-29.048757553100582,-30.37519073486328,-7.730562210083008
HIGH_LOAD,2939.488,2946.144,00:48:59.49,00:49:06.14,6.655999999999949,0.4978454228768025,-32.91091939022667,-33.73026310313832,-1.7584947102377866
IMPACT,2940.864,2940.864,00:49:00.86,00:49:00.86,0.0,9.005275725739953,-28.590089797973636,-30.223403930664062,-6.971668243408207
IMPACT,2942.304,2942.304,00:49:02.30,00:49:02.30,0.0,12.183774521849813,-31.815486907958984,-32.87720489501953,-4.076503753662109
DRUM_RUN,2943.392,2943.392,00:49:03.39,00:49:03.39,0.0,1.9217197081634159,-30.253925323486328,-30.375213623046875,-4.637710571289066
IMPACT,2943.776,2943.776,00:49:03.78,00:49:03.78,0.0,8.638646973512486,-32.23836898803711,-33.27485656738281,-4.894329071044922
IMPACT,2945.216,2945.216,00:49:05.22,00:49:05.22,0.0,8.748793752232071,-31.869853973388672,-33.28775787353516,4.332942962646484
IMPACT,2947.36,2947.36,00:49:07.36,00:49:07.36,0.0,12.153730370385148,-35.10321044921875,-36.27933120727539,1.5975990295410156
IMPACT,2948.096,2948.096,00:49:08.10,00:49:08.10,0.0,8.49591978492364,-35.71479034423828,-37.036922454833984,-0.8318748474121165
IMPACT,2949.216,2949.216,00:49:09.22,00:49:09.22,0.0,9.087817950265817,-32.53745651245117,-33.73478317260742,11.876260757446293
SWELL,2950.25,2956.25,00:49:10.25,00:49:16.25,6.0,7.150268709923239,-32.2722620938551,-34.148057754027015,-6.121316389604048
IMPACT,2952.16,2952.16,00:49:12.16,00:49:12.16,0.0,10.014377443470947,-31.92769241333008,-37.33733367919922,14.365907669067383
HARSH,2962.144,2962.144,00:49:22.14,00:49:22.14,0.0,12.51619773670675,-48.62861251831055,-53.43482208251953,9.111900329589837
IMPACT,2962.176,2962.176,00:49:22.18,00:49:22.18,0.0,9.051395176027839,-47.5356330871582,-52.578731536865234,8.017574310302734
IMPACT,2964.64,2964.64,00:49:24.64,00:49:24.64,0.0,15.664061865367847,-48.72192001342773,-53.16386795043945,6.882884979248047
RECOVERY,2965.888,2979.68,00:49:25.89,00:49:39.68,13.791999999999916,-0.12145718018120294,-52.875692226268626,-55.14365447009051,5.341486401028103
IMPACT,2978.016,2978.016,00:49:38.02,00:49:38.02,0.0,7.90677534201657,-45.6339225769043,-47.73658752441406,18.978527069091797
HARSH,2983.808,2983.808,00:49:43.81,00:49:43.81,0.0,19.570176842270737,-50.01097869873047,-53.65074157714844,11.673866271972656
HARSH,2991.808,2991.808,00:49:51.81,00:49:51.81,0.0,17.561547158019252,-42.33911895751953,-49.23680877685547,28.33125877380371
IMPACT,2991.872,2991.872,00:49:51.87,00:49:51.87,0.0,12.911957030136579,-40.73515319824219,-46.005977630615234,28.447351455688473
SWELL,2992.5,3000.5,00:49:52.50,00:50:00.50,8.0,18.429528574962703,-42.97197587585449,-48.56822117614746,-2.344739242553711
HARSH,3024.992,3024.992,00:50:24.99,00:50:24.99,0.0,14.83909608511795,-47.86809921264648,-49.95101547241211,9.032489776611328
IMPACT,3025.76,3025.76,00:50:25.76,00:50:25.76,0.0,9.758815519803205,-33.57005310058594,-35.17633819580078,25.12226867675781
HARSH,3030.016,3030.016,00:50:30.02,00:50:30.02,0.0,27.02438261185371,-42.64781951904297,-47.443660736083984,14.885108947753906
IMPACT,3030.016,3030.016,00:50:30.02,00:50:30.02,0.0,14.671202979260281,-42.64781951904297,-47.443660736083984,14.885108947753906
IMPACT,3031.232,3031.232,00:50:31.23,00:50:31.23,0.0,10.308357466683592,-46.39146423339844,-47.90141296386719,7.192798614501953
IMPACT,3035.648,3035.648,00:50:35.65,00:50:35.65,0.0,8.362096649199176,-36.50315475463867,-39.66621398925781,15.641334533691403
IMPACT,3037.856,3037.856,00:50:37.86,00:50:37.86,0.0,9.83951721041905,-43.63217926025391,-44.9455451965332,6.558567047119148
IMPACT,3040.032,3040.032,00:50:40.03,00:50:40.03,0.0,10.767387193668561,-37.110965728759766,-42.58285140991211,15.744880676269528
IMPACT,3041.728,3041.728,00:50:41.73,00:50:41.73,0.0,11.333072787280749,-35.0209846496582,-41.04213333129883,19.076505661010742
SWELL,3043.5,3051.5,00:50:43.50,00:50:51.50,8.0,11.040783653379648,-34.858767066955565,-38.445177642822266,6.762128974914551
HIGH_LOAD,3044.864,3054.24,00:50:44.86,00:50:54.24,9.375999999999749,0.559082843480737,-32.98773554717602,-36.952860254819704,8.199541273571196
IMPACT,3054.144,3054.144,00:50:54.14,00:50:54.14,0.0,9.044569907363574,-30.16758918762207,-33.43603515625,9.675891876220703
HARSH,3054.24,3054.24,00:50:54.24,00:50:54.24,0.0,17.55557545443988,-30.097570419311523,-33.027767181396484,10.58688735961914
HIGH_LOAD,3056.256,3066.4,00:50:56.26,00:51:06.40,10.144000000000233,0.5270063787632575,-30.618018678149337,-34.7471689248235,3.287701699718739
HARSH,3061.952,3061.952,00:51:01.95,00:51:01.95,0.0,12.079798206930356,-30.546180725097656,-35.68782043457031,10.635110855102539
RECOVERY,3094.848,3104.288,00:51:34.85,00:51:44.29,9.440000000000055,-0.07001389843564239,-61.146761752463675,-68.14142487500165,10.226800445817474
IMPACT,3104.416,3104.416,00:51:44.42,00:51:44.42,0.0,8.690474962053583,-43.23787307739258,-51.87665557861328,48.72611236572265
IMPACT,3110.208,3110.208,00:51:50.21,00:51:50.21,0.0,8.250362050659628,-43.90771484375,-45.96600341796875,11.086345672607422
RECOVERY,3111.008,3126.144,00:51:51.01,00:52:06.14,15.135999999999967,-0.057705816926581985,-57.71224270591253,-58.91303331238308,17.433038437919777
